product_id,product_name,category,brand,price,discount,rating,stock,weight_g,color,created_at,updated_at,is_deleted
P01223,,Home,SAMSUNG,2073.7,50,5,,530,Black,2024-06-15 03:06:17,2024-12-17 06:03:13,0
P01224,camera,Accessories,samsung,4590.63,30,4,,2536,,2024-01-24 14:45:52,2024-05-12 21:13:46,0
P01225,B@g,ELECTRONICS,hp,1657.6,20,,220,,RED,2024-05-28 09:47:31,2024-03-11 19:18:10,0
P01226,Phone,Accessories,Generic,4282.88,50,2,190,,White,2024-05-20 05:29:10,2024-05-21 01:15:09,0
P01227,,,HP,3675.65,50,,70,,grey,2024-08-19 23:55:47,2024-03-09 20:02:24,0
P01228,mouse,Accessories,Samsung,1076.03,30,2,,4707,Black,2024-06-17 10:28:30,2024-07-18 02:02:59,0
P01229,L@ptop,G@dgets,HP,4345.44,20,3,72,3388,,2024-09-24 00:06:59,2024-06-02 15:38:47,0
P01230,TABLET,Office,Dell,2069.05,20,4,,,Blue,2024-02-11 04:52:27,2024-12-25 16:43:14,1
P01231,L@ptop,Office,Generic,1740.32,0,5,74,4696,RED,2024-01-17 22:51:44,2024-07-09 05:05:22,0
P01232,TABLET,,hp,846.33,30,,,,,2024-05-22 07:48:57,2024-01-12 20:21:05,1
P01233,PHONE,electronics,HP,2290.17,50,2,,3267,Grey,2024-11-07 19:39:48,2024-12-05 00:54:18,0
P01234,camera,ACCESSORIES,HP,157.75,10,4,189,,Grey,2024-02-15 12:17:33,2024-11-03 05:14:53,1
P01235,,Electronics,Apple,3073.51,50,1,345,,red,2024-11-19 15:35:31,2024-04-22 21:10:31,0
P01236,camera,home,Apple,4110.88,20,3,,,,2024-10-24 06:54:43,2024-12-16 05:47:17,1
P01237,Camera,Gadgets,Sony,2527.89,10,2,211,,,2024-01-29 04:05:17,2024-07-30 03:45:16,0
P01238,Bag,Accessories,Sony,4224.46,0,5,92,,grey,2024-03-05 21:05:15,2024-11-07 05:56:58,1
P01239,monitor,electronics,Dell,1160.06,10,4,,,WHITE,2024-01-28 03:59:51,2024-04-26 03:53:02,1
P01240,PHONE,Electronics,SONY,3335.4,10,4,,,White,2024-05-26 10:24:43,2024-03-29 21:03:32,0
P01241,Mouse,Office,Apple,276.51,20,,,,Blue,2024-07-17 06:16:15,2024-10-12 06:09:29,1
P01242,B@g,Gadgets,Sony,1439.19,20,4,,,,2024-10-10 20:40:28,2024-05-01 16:37:26,0
P01243,,Electronics,Dell,3382.56,0,3,,2346,White,2024-05-30 23:12:15,2024-07-15 20:41:05,0
P01244,Monitor,ELECTRONICS,GENERIC,4996.78,0,2,423,,Blue,2024-09-01 05:53:37,2024-01-23 01:15:53,1
P01245,mouse,Accessories,Generic,4292.22,50,3,,,,2024-09-10 22:33:41,2024-08-08 04:19:00,0
P01246,Mouse,Office,Dell,2909.81,30,4,,,Blue,2024-09-16 04:49:15,2024-03-11 11:54:25,0
P01247,Monitor,ELECTRONICS,samsung,1197.57,20,2,421,,Grey,2024-06-30 18:12:08,2024-05-13 15:15:54,1
P01248,keyboard,Office,Apple,2698.72,0,1,,,Blue,2024-08-19 09:50:16,2024-07-30 14:02:21,1
P01249,Laptop,ELECTRONICS,Apple,4495.02,0,2,,3594,Blue,2024-11-16 01:54:24,2024-08-23 00:15:05,0
P01250,Keyboard,HOME,,3357.93,0,4,,1748,BLACK,2024-12-07 01:57:25,2024-10-08 09:17:33,1
P01251,,Home,SONY,664.26,20,2,,2801,Blue,2024-11-28 15:55:16,2024-08-20 19:05:08,1
P01252,B@g,Home,,4695.75,50,4,,1880,Black,2024-09-19 12:13:20,2024-07-31 18:14:15,1
P01253,,Electronics,Dell,2471.2,10,,463,1446,RED,2024-12-04 02:48:41,2024-04-04 14:26:50,0
P01254,Keyboard,Accessories,dell,722.92,30,5,,3267,red,2024-05-20 00:11:48,2024-10-12 20:07:31,1
P01255,Monitor,Office,Apple,4699.51,10,2,185,,blue,2024-05-27 13:30:55,2024-05-22 12:28:37,0
P01256,Mouse,,Samsung,3486.17,50,2,65,3457,,2024-12-29 01:40:31,2024-12-20 03:03:59,0
P01257,MONITOR,home,,4563.29,0,1,,4291,Grey,2024-07-13 13:25:44,2024-03-07 10:48:25,0
P01258,Bag,ACCESSORIES,apple,1118.48,10,3,360,,WHITE,2024-01-30 18:16:09,2024-12-09 12:26:36,0
P01259,TABLET,ACCESSORIES,Generic,2163.2,10,3,88,2640,BLACK,2024-04-06 14:16:04,2024-06-26 22:40:22,1
P01260,Bag,Gadgets,Apple,4533.75,0,2,470,3032,Grey,2024-12-06 00:59:22,2024-10-12 09:18:44,0
P01261,B@g,Home,samsung,2970.13,30,4,,3806,Blue,2024-04-09 10:44:54,2024-01-06 19:55:16,1
P01262,,Office,Sony,3821.26,0,2,,182,red,2024-02-07 18:51:07,2024-07-22 11:10:43,1
P01263,tablet,Home,SONY,4424.55,50,4,142,122,Red,2024-09-05 16:58:29,2024-02-13 21:30:12,1
P01264,TABLET,home,,3685.49,0,1,361,1344,White,2024-11-17 04:18:45,2024-05-14 17:27:38,0
P01265,Monitor,,HP,4037.79,0,1,409,2898,GREY,2024-02-12 03:07:48,2024-05-24 08:54:27,1
P01266,BAG,Gadgets,SONY,2949.46,30,3,,4870,GREY,2024-11-17 03:31:55,2024-01-21 01:38:31,0
P01267,Camera,Electronics,hp,4828.77,50,2,,,GREY,2024-07-01 04:59:30,2024-12-30 01:19:07,1
P01268,,Home,,3831.69,0,3,121,,,2024-04-25 05:13:47,2024-03-13 06:54:07,0
P01269,camera,Home,HP,222.6,0,,434,,Blue,2024-01-25 03:56:31,2024-11-05 16:35:34,0
P01270,Tablet,Office,Samsung,1400.04,0,,,,GREY,2024-07-01 09:27:54,2024-09-17 22:32:53,0
P01271,Phone,HOME,,626.21,0,5,31,3552,GREY,2024-11-01 04:31:32,2024-03-31 10:58:37,0
P01272,Mouse,Gadgets,Generic,1976.24,10,3,,,Bl@ck,2024-07-12 02:25:10,2024-10-22 04:49:40,0
P01273,Tablet,ACCESSORIES,Generic,722.21,0,1,151,3335,RED,2024-09-22 05:34:04,2024-04-13 19:41:06,1
P01274,Tablet,Office,HP,4063.93,0,4,,,White,2024-04-14 22:42:58,2024-04-11 21:11:12,1
P01275,Laptop,Home,SAMSUNG,564.42,50,4,,3017,GREY,2024-02-18 12:24:43,2024-06-20 01:14:27,0
P01276,MONITOR,Accessories,Samsung,1773.1,10,5,264,4633,BLACK,2024-04-09 07:16:07,2024-05-12 03:34:29,1
P01277,bag,,sony,1299.57,0,1,,,Red,2024-01-27 01:27:18,2024-03-07 23:28:38,0
P01278,MOUSE,G@dgets,Apple,830.23,50,2,370,4505,,2024-10-11 15:03:46,2024-06-23 02:19:10,1
P01279,BAG,OFFICE,Generic,1300.51,20,,250,4226,BLACK,2024-07-15 23:18:31,2024-06-23 00:02:09,0
P01280,bag,GADGETS,,2088.44,0,3,107,,RED,2024-06-15 23:22:17,2024-08-01 21:32:26,0
P01281,Laptop,Electronics,,733.76,10,,,2538,Red,2024-07-26 11:20:47,2024-04-27 19:42:34,0
P01282,B@g,home,Sony,2978.85,0,2,248,,Red,2024-04-02 16:12:14,2024-03-10 07:50:26,0
P01283,PHONE,Electronics,APPLE,4312.37,0,5,404,3162,Grey,2024-12-08 17:20:13,2024-06-19 07:43:37,0
P01284,,electronics,Sony,4384.57,30,2,205,,Red,2024-01-31 13:28:18,2024-11-05 14:46:10,0
P01285,KEYBOARD,electronics,,675.87,50,2,183,,Blue,2024-05-16 10:54:03,2024-07-03 01:27:29,0
P01286,,Office,apple,1447.57,0,3,272,4797,,2024-06-20 21:36:15,2024-06-30 12:15:10,0
P01287,Bag,Home,Dell,306.17,0,5,124,,GREY,2024-08-10 02:19:15,2024-06-21 15:40:32,0
P01288,Keybo@rd,Home,apple,849.04,50,3,,,White,2024-09-11 19:36:45,2024-01-19 16:51:45,1
P01289,Phone,Accessories,Samsung,3968.41,0,4,,,White,2024-05-31 22:19:13,2024-11-02 09:13:48,1
P01290,C@mer@,,Dell,2071.08,20,1,,,Black,2024-07-22 17:34:59,2024-05-14 17:10:42,0
P01291,Phone,GADGETS,dell,2901.61,0,4,,,Grey,2024-04-12 00:42:19,2024-07-24 05:10:52,0
P01292,CAMERA,,Apple,1443.15,0,4,,2029,BLACK,2024-03-05 10:00:42,2024-11-25 08:51:26,1
P01293,,,Samsung,1243.8,0,2,,,White,2024-12-26 17:30:04,2024-01-30 10:42:00,1
P01294,monitor,Electronics,,4350.5,30,4,417,,White,2024-06-05 18:24:04,2024-06-22 20:21:04,0
P01295,Phone,Office,HP,2508.02,50,3,411,,White,2024-11-30 14:03:40,2024-12-11 10:05:09,0
P01296,Laptop,Gadgets,S@msung,3281.9,10,2,500,,Grey,2024-05-12 09:45:55,2024-10-18 11:58:04,1
P01297,,home,HP,2490.44,30,5,246,,White,2024-01-15 00:13:22,2024-08-31 07:54:19,1
P01298,Laptop,,Apple,4146.74,0,3,,,Black,2024-02-15 15:59:32,2024-05-27 11:55:51,1
P01299,bag,Office,HP,2904.56,50,1,,,Grey,2024-06-19 18:04:10,2024-11-07 06:00:06,0
P01300,C@mer@,Accessories,Dell,2063.56,10,3,,1140,red,2024-10-12 21:01:25,2024-05-20 13:31:25,0
P01301,Bag,Home,HP,3045.35,0,2,269,2610,Grey,2024-01-05 07:14:41,2024-09-21 04:22:16,0
P01302,L@ptop,Electronics,Generic,2328.44,10,3,400,,Blue,2024-07-28 22:56:00,2024-03-02 12:54:27,1
P01303,Bag,Office,Samsung,441.67,20,,193,,GREY,2024-03-08 17:33:07,2024-03-06 10:33:41,1
P01304,Monitor,gadgets,samsung,46.29,20,5,499,3620,Black,2024-12-17 11:38:49,2024-10-30 12:54:45,1
P01305,Monitor,HOME,HP,4356.88,30,,80,3507,Bl@ck,2024-02-09 23:31:16,2024-05-08 12:43:29,0
P01306,Laptop,OFFICE,HP,835.03,10,5,239,1534,Red,2024-03-11 20:56:53,2024-11-16 10:44:18,0
P01307,camera,GADGETS,,3883.43,50,1,293,,GREY,2024-04-27 10:22:26,2024-09-26 20:03:17,0
P01308,Keyboard,HOME,dell,772.26,0,,212,2303,Black,2024-03-13 17:01:08,2024-04-12 09:13:01,1
P01309,Monitor,,Generic,1717.08,10,5,,3120,Grey,2024-02-07 21:31:05,2024-09-20 20:03:05,0
P01310,Mouse,,Sony,2247.38,10,4,156,1103,GREY,2024-02-02 08:36:38,2024-06-14 07:32:33,0
P01311,L@ptop,Gadgets,apple,1235.34,10,1,,2258,Black,2024-09-30 11:53:07,2024-01-18 10:40:20,0
P01312,Monitor,,HP,1518.32,0,4,,,,2024-04-22 02:23:25,2024-03-12 06:15:23,0
P01313,laptop,Electronics,Generic,2477.26,10,3,,1201,white,2024-07-28 14:02:47,2024-01-08 00:19:32,0
P01314,Laptop,Office,Samsung,4137.02,30,5,125,1728,Blue,2024-07-26 13:56:15,2024-02-22 04:30:09,0
P01315,MONITOR,,,2000.78,0,3,,,BLUE,2024-01-22 13:16:03,2024-02-24 12:24:28,0
P01316,keyboard,,Generic,36.39,0,3,,4376,Grey,2024-01-29 08:09:38,2024-11-05 13:23:12,0
P01317,Laptop,,sony,3466.93,20,1,496,1250,Red,2024-12-08 14:02:10,2024-12-28 05:27:44,0
P01318,Mouse,Accessories,HP,634.54,20,1,313,3450,Grey,2024-08-16 10:12:56,2024-01-17 01:24:04,0
P01319,Monitor,Office,Generic,1405.16,0,2,,,Bl@ck,2024-06-05 15:31:45,2024-05-28 15:44:33,0
P01320,tablet,Home,Sony,2043.4,50,2,,3994,White,2024-02-03 00:46:21,2024-11-25 14:57:09,0
P01321,Phone,G@dgets,S@msung,2334.98,10,5,15,2193,Red,2024-10-14 05:02:35,2024-10-16 12:35:46,0
P01322,Camera,Home,HP,4624.63,0,1,,,black,2024-08-11 21:20:46,2024-07-11 18:20:15,0
P01323,C@mer@,,Sony,1958.69,0,5,,,Blue,2024-03-07 08:52:04,2024-07-15 20:15:36,1
P01324,Monitor,home,Sony,4447.56,20,2,,,Grey,2024-08-15 04:21:13,2024-12-17 18:49:01,1
P01325,tablet,Accessories,,1491.94,0,2,,,,2024-03-11 22:48:59,2024-08-16 02:16:47,1
P01326,TABLET,Office,sony,1821.38,0,,431,4013,blue,2024-11-27 17:25:18,2024-01-08 13:05:47,0
P01327,Keyboard,home,,2917.66,30,1,,,grey,2024-10-24 12:41:15,2024-04-29 00:06:49,0
P01328,Bag,electronics,Dell,720.29,50,2,383,877,Grey,2024-07-15 07:03:02,2024-03-03 18:01:28,1
P01329,monitor,,dell,3244.07,20,2,,4741,white,2024-08-15 07:25:16,2024-08-23 11:30:51,0
P01330,Phone,Electronics,samsung,2556.84,50,5,,,black,2024-08-28 15:18:51,2024-12-17 18:39:24,0
P01331,PHONE,gadgets,HP,1299.46,0,2,480,,RED,2024-01-26 04:27:30,2024-09-15 23:05:47,1
P01332,Tablet,gadgets,APPLE,2102.07,0,2,,1311,Blue,2024-07-28 22:33:23,2024-02-09 23:23:28,0
P01333,Mouse,,S@msung,505.65,10,4,,,Blue,2024-05-13 02:09:25,2024-04-06 23:07:57,0
P01334,,G@dgets,GENERIC,3888.99,0,2,,,Grey,2024-03-08 11:21:50,2024-10-05 03:02:41,1
P01335,Keybo@rd,OFFICE,GENERIC,2878.46,20,3,,,BLUE,2024-02-03 08:35:08,2024-09-05 06:58:38,0
P01336,Mouse,,HP,4988.84,0,2,,4680,,2024-02-04 10:42:08,2024-11-06 23:17:52,0
P01337,Keyboard,Gadgets,Samsung,4948.26,30,3,,,Bl@ck,2024-07-16 06:37:19,2024-02-29 02:37:46,0
P01338,Monitor,,Apple,2275.94,0,2,,,Grey,2024-09-02 03:30:49,2024-03-23 01:08:12,0
P01339,Phone,,hp,4265.24,0,2,,,Grey,2024-07-27 11:14:14,2024-02-13 01:27:06,0
P01340,monitor,,Samsung,1394.69,0,2,464,,Black,2024-04-12 16:20:11,2024-12-14 14:54:39,0
P01341,camera,Home,hp,316.17,0,2,481,225,,2024-05-11 14:17:13,2024-09-27 17:34:46,0
P01342,Tablet,Office,HP,2534.82,0,3,296,2323,Grey,2024-10-15 05:59:03,2024-07-22 03:46:16,0
P01343,Keyboard,electronics,Apple,3496.01,0,1,,,White,2024-09-06 14:47:57,2024-05-15 08:40:40,1
P01344,Monitor,Office,SONY,1411.95,10,4,17,,white,2024-06-06 02:54:16,2024-07-23 10:48:07,0
P01345,Mouse,ACCESSORIES,Apple,3632.25,30,1,,3636,Red,2024-01-28 15:03:56,2024-10-27 11:05:26,0
P01346,L@ptop,Office,Sony,966.04,30,2,303,2867,,2024-07-20 17:31:45,2024-09-05 00:18:20,1
P01347,Bag,electronics,,1700.6,0,2,367,,Grey,2024-12-14 03:45:26,2024-01-24 00:22:15,0
P01348,Monitor,Office,Sony,1975.78,10,4,111,4474,,2024-04-19 20:55:58,2024-07-31 06:58:58,0
P01349,TABLET,Accessories,Dell,4357.74,50,4,71,,GREY,2024-02-19 05:37:18,2024-02-26 21:24:38,0
P01350,Keyboard,HOME,HP,4308.73,50,2,,1791,white,2024-05-17 23:53:26,2024-07-01 13:45:08,0
P01351,B@g,G@dgets,,2011.02,30,3,52,,Black,2024-09-17 20:23:43,2024-12-24 18:12:22,0
P01352,L@ptop,electronics,apple,3606.8,20,1,,2654,BLACK,2024-08-21 00:30:07,2024-03-10 10:34:32,0
P01353,Laptop,ELECTRONICS,Sony,1831.23,20,3,496,,Blue,2024-07-04 07:05:03,2024-03-29 05:13:35,0
P01354,CAMERA,Home,hp,1618.05,0,2,234,1575,white,2024-12-16 14:13:24,2024-08-07 19:27:53,0
P01355,,Accessories,,2142.02,50,5,,366,Blue,2024-12-22 03:20:33,2024-04-06 11:24:23,0
P01356,Phone,Accessories,HP,1733.37,10,5,,3222,GREY,2024-10-16 17:37:00,2024-04-18 06:28:36,0
P01357,Bag,Gadgets,HP,677.52,10,4,,,Blue,2024-09-28 13:16:22,2024-08-27 01:20:28,0
P01358,Laptop,Office,Dell,2306.87,30,,,3309,Bl@ck,2024-04-24 10:43:53,2024-12-11 15:56:00,1
P01359,,Home,Generic,578.69,50,3,,2333,Black,2024-03-03 08:57:20,2024-02-18 06:05:34,1
P01360,Monitor,Electronics,Generic,2420.72,20,4,,2095,Black,2024-12-17 08:09:19,2024-03-23 22:25:55,0
P01361,Camera,G@dgets,APPLE,1659.77,50,3,,3523,White,2024-02-14 03:36:34,2024-07-31 01:35:49,1
P01362,PHONE,ACCESSORIES,sony,1607.6,0,2,467,,Red,2024-12-30 12:36:44,2024-11-20 16:34:44,1
P01363,B@g,,DELL,1232.06,10,3,499,,Grey,2024-05-23 17:30:11,2024-04-11 04:12:24,0
P01364,L@ptop,,,4171.8,0,4,481,3842,Blue,2024-08-27 10:18:19,2024-08-15 21:44:24,0
P01365,,OFFICE,GENERIC,489.62,30,4,,3240,Blue,2024-01-18 06:51:37,2024-08-25 08:37:37,0
P01366,,,HP,2128.42,0,,,4454,White,2024-11-14 20:07:10,2024-02-07 16:56:16,1
P01367,L@ptop,gadgets,Dell,2990.68,10,1,,1312,,2024-10-30 02:41:35,2024-09-14 21:55:43,1
P01368,bag,home,Sony,1444.8,20,4,500,2341,Red,2024-03-12 07:15:46,2024-10-14 00:11:35,1
P01369,Bag,Home,SAMSUNG,2727.55,50,2,139,4952,Red,2024-04-08 02:06:14,2024-05-28 13:56:21,0
P01370,Phone,Gadgets,,4656.02,0,3,293,3914,Black,2024-10-04 23:43:01,2024-02-01 18:57:15,0
P01371,Tablet,GADGETS,HP,3464.9,0,,,3271,black,2024-03-07 23:33:47,2024-05-12 08:01:38,1
P01372,C@mer@,Office,SONY,1244.56,50,,264,4996,,2024-05-27 00:26:31,2024-05-11 14:58:59,1
P01373,,Accessories,Sony,351.33,0,3,377,2014,,2024-05-21 02:32:39,2024-07-02 19:52:28,0
P01374,PHONE,Home,dell,876.75,10,2,426,,RED,2024-02-04 18:17:26,2024-03-04 11:06:34,0
P01375,L@ptop,Electronics,Sony,2752.98,30,3,369,2193,White,2024-12-06 21:16:53,2024-05-29 05:51:37,1
P01376,Phone,Accessories,APPLE,2210.12,0,4,,,White,2024-12-01 16:51:14,2024-05-11 01:41:44,0
P01377,TABLET,home,HP,867.23,0,2,,319,white,2024-07-04 05:48:53,2024-09-01 06:18:27,0
P01378,Mouse,HOME,Sony,962.96,10,3,,2402,,2024-12-22 19:24:04,2024-06-28 01:21:36,1
P01379,Phone,ELECTRONICS,S@msung,1541.13,20,4,,4933,Blue,2024-12-16 08:45:09,2024-06-26 05:33:04,0
P01380,keyboard,Home,Sony,3751.45,50,2,,,White,2024-09-16 12:34:52,2024-06-24 19:57:54,0
P01381,Phone,G@dgets,Apple,4678.89,0,2,,,blue,2024-08-05 17:57:57,2024-07-06 04:32:36,1
P01382,KEYBOARD,GADGETS,Dell,2544.56,0,3,,,Blue,2024-02-16 17:40:29,2024-08-02 21:12:05,1
P01383,Phone,,HP,4111.55,10,2,67,1721,,2024-09-27 21:03:14,2024-08-13 10:44:43,0
P01384,CAMERA,office,Samsung,2778.28,30,1,,2023,Blue,2024-07-05 07:55:14,2024-01-12 02:45:54,0
P01385,monitor,Accessories,DELL,2387.12,0,3,,,Grey,2024-07-17 21:52:20,2024-04-12 14:26:39,1
P01386,mouse,Office,Generic,2549.87,10,3,,260,Black,2024-09-08 07:17:51,2024-08-24 10:26:15,0
P01387,BAG,Accessories,,171.61,30,2,,,Grey,2024-06-11 19:14:30,2024-09-09 07:47:21,1
P01388,Mouse,Accessories,HP,646.39,20,3,402,,,2024-05-30 06:01:33,2024-05-16 15:46:56,0
P01389,Keyboard,Accessories,generic,110.72,0,5,,,White,2024-11-04 17:31:28,2024-12-26 11:29:14,1
P01390,C@mer@,,Sony,1541.78,0,,,,White,2024-11-14 18:20:04,2024-02-20 10:46:29,0
P01391,Mouse,Electronics,samsung,4386.92,0,5,,,Bl@ck,2024-11-24 01:08:09,2024-10-03 22:23:55,1
P01392,Tablet,GADGETS,hp,4118.05,10,3,,,Grey,2024-09-02 10:35:06,2024-03-11 06:20:00,0
P01393,Monitor,Accessories,HP,1826.6,0,4,,2563,Black,2024-04-14 17:51:39,2024-01-11 14:19:56,0
P01394,LAPTOP,Accessories,Apple,3370.46,0,4,,,Red,2024-09-13 21:59:07,2024-06-23 14:39:13,0
P01395,Laptop,Office,Apple,1568.83,20,1,45,,white,2024-02-02 23:47:48,2024-09-25 08:39:12,0
P01396,Camera,Gadgets,Samsung,4248.89,50,1,,4495,,2024-10-12 16:23:20,2024-07-26 12:52:37,0
P01397,Laptop,Accessories,,2053.96,50,1,378,182,BLUE,2024-09-15 14:56:49,2024-12-25 22:30:21,0
P01398,Monitor,G@dgets,Apple,697.04,10,5,,3608,,2024-03-14 03:04:29,2024-12-05 03:43:17,0
P01399,L@ptop,Accessories,,455.59,20,4,220,,,2024-07-26 17:08:59,2024-05-06 06:37:29,0
P01400,PHONE,,apple,3709.7,10,4,119,,Blue,2024-02-18 15:11:01,2024-06-29 19:12:44,1
P01401,MOUSE,Office,Sony,1764.46,20,3,399,2417,Black,2024-09-13 06:37:01,2024-01-16 12:11:30,0
P01402,Bag,Electronics,Dell,1501.57,50,1,,256,,2024-09-08 17:12:44,2024-07-13 07:43:52,0
P01403,monitor,ACCESSORIES,,753.65,10,5,,1290,Grey,2024-07-12 09:54:29,2024-07-07 01:13:18,1
P01404,Monitor,ACCESSORIES,Apple,4500.04,10,4,156,3195,BLUE,2024-02-06 09:20:00,2024-06-25 13:52:57,1
P01405,Bag,Electronics,Sony,4808.81,20,1,,,Black,2024-09-03 09:35:28,2024-09-18 21:29:09,0
P01406,Phone,Accessories,Dell,915.5,50,3,,,Grey,2024-05-17 00:29:00,2024-06-25 12:27:42,0
P01407,MONITOR,Electronics,Generic,2745.74,20,4,92,,,2024-12-01 22:57:23,2024-03-03 02:15:32,0
P01408,Monitor,Gadgets,,1957.4,10,2,,,BLACK,2024-11-21 09:50:23,2024-01-16 23:30:26,1
P01409,Laptop,ELECTRONICS,dell,4090.82,0,2,286,1892,white,2024-09-28 07:23:00,2024-07-04 21:57:04,0
P01410,TABLET,,SONY,1333.4,50,2,235,,Blue,2024-09-08 14:54:42,2024-06-03 15:26:31,1
P01411,Camera,Home,,2815.74,30,4,397,993,Blue,2024-06-12 00:28:31,2024-04-11 17:25:14,0
P01412,Monitor,GADGETS,Apple,1290.28,0,4,138,2078,,2024-07-05 22:20:45,2024-01-01 13:08:51,1
P01413,,Electronics,,1552.6,50,4,,,blue,2024-11-28 16:39:13,2024-08-04 23:20:47,1
P01414,Monitor,GADGETS,Generic,4815.12,0,4,,,black,2024-05-14 00:15:54,2024-08-24 17:21:21,0
P01415,MONITOR,,Apple,4789.67,0,3,39,1494,White,2024-12-22 05:24:15,2024-05-06 11:28:01,0
P01416,CAMERA,,Apple,1395.6,50,4,,688,GREY,2024-08-22 00:35:00,2024-05-10 07:19:56,1
P01417,TABLET,HOME,GENERIC,3719.81,30,1,106,,,2024-12-29 16:09:18,2024-10-22 22:33:05,0
P01418,PHONE,Electronics,,341.52,20,2,,4443,white,2024-10-30 21:38:01,2024-05-29 20:42:36,0
P01419,Tablet,Home,dell,2556.12,10,2,,,white,2024-10-31 23:16:52,2024-08-30 00:23:43,1
P01420,T@blet,home,Sony,441.16,20,,412,3053,WHITE,2024-01-08 02:19:13,2024-03-01 08:02:20,0
P01421,Phone,gadgets,dell,1300.67,0,1,,2287,Red,2024-10-22 05:38:26,2024-04-24 08:41:18,0
P01422,Phone,Office,HP,2006.78,10,1,373,,white,2024-10-09 23:49:39,2024-10-02 08:59:48,0
P01423,Monitor,GADGETS,,3664.36,50,2,286,2075,Black,2024-07-19 23:01:00,2024-01-09 21:03:37,0
P01424,,Electronics,HP,3149.51,10,4,,,BLACK,2024-08-14 01:01:37,2024-05-15 02:19:01,0
P01425,KEYBOARD,gadgets,sony,3313.8,0,,,,Grey,2024-02-03 10:13:22,2024-03-30 15:18:51,0
P01426,bag,,HP,2274.92,0,3,,,BLACK,2024-06-18 13:33:27,2024-01-12 21:08:06,0
P01427,TABLET,Accessories,,3295.96,30,,,2022,GREY,2024-11-25 12:52:48,2024-10-24 01:56:29,0
P01428,Monitor,Office,Dell,1301.58,50,3,,2567,,2024-08-23 06:11:34,2024-01-26 11:07:40,1
P01429,,gadgets,DELL,2559.79,50,1,33,,Grey,2024-02-12 15:48:04,2024-10-18 08:57:34,0
P01430,,,Sony,1835.53,0,5,,,black,2024-08-29 08:21:52,2024-10-29 12:09:58,0
P01431,PHONE,,SAMSUNG,1736.68,10,1,,4402,Red,2024-06-07 12:32:25,2024-04-21 01:09:35,1
P01432,Bag,office,Generic,618.76,20,4,,,black,2024-05-25 07:33:36,2024-12-04 15:22:09,0
P01433,,Home,Dell,3859.76,10,5,245,,GREY,2024-12-16 23:25:26,2024-06-12 01:24:19,0
P01434,LAPTOP,Home,APPLE,403.79,10,3,32,1413,Red,2024-09-15 09:17:00,2024-08-18 15:59:00,0
P01435,Tablet,Electronics,Samsung,3352.86,50,,490,,Red,2024-11-01 01:15:03,2024-11-07 10:16:47,0
P01436,L@ptop,Gadgets,Sony,1724.53,10,2,,,White,2024-11-03 16:01:45,2024-07-01 17:14:06,1
P01437,Bag,Accessories,,1510.25,20,3,,4528,White,2024-08-27 14:00:32,2024-08-21 07:42:44,0
P01438,Monitor,,HP,4069.23,0,2,148,2969,Bl@ck,2024-01-23 00:11:04,2024-05-27 17:50:19,0
P01439,L@ptop,Electronics,apple,1655.03,0,1,401,,Red,2024-07-25 18:13:18,2024-10-19 21:59:33,0
P01440,,Office,SAMSUNG,2089.88,0,3,,1594,Blue,2024-02-02 08:55:11,2024-01-17 10:47:41,1
P01441,,Electronics,Apple,4486.46,0,4,,,Grey,2024-09-07 15:10:03,2024-07-15 21:06:54,0
P01442,Keyboard,,generic,3161.98,50,,,,red,2024-06-03 01:49:34,2024-08-11 22:42:31,0
P01443,Phone,,Dell,2322.87,0,4,,,,2024-07-25 19:17:39,2024-09-17 12:59:47,1
P01444,BAG,Gadgets,Apple,4921.3,20,,301,,Black,2024-03-27 17:23:29,2024-12-03 22:08:37,0
P01445,,Electronics,Apple,140.8,10,1,,1330,White,2024-05-01 13:19:36,2024-01-15 11:56:19,0
P01446,C@mer@,,dell,2128.44,10,1,178,,,2024-06-22 04:45:43,2024-11-21 17:23:10,0
P01447,camera,G@dgets,,4973.52,10,2,,2023,Blue,2024-07-19 20:32:13,2024-09-14 07:08:39,0
P01448,Phone,,Samsung,2827.91,30,5,,1098,white,2024-06-07 01:15:31,2024-02-27 08:40:11,1
P01449,monitor,Electronics,HP,2838.5,20,3,395,2834,WHITE,2024-08-10 02:34:04,2024-11-03 10:02:34,0
P01450,Bag,Accessories,Sony,1293.5,50,4,87,,Bl@ck,2024-11-02 10:30:18,2024-05-14 08:42:05,0
P01451,MOUSE,Home,Sony,4950.27,20,,,4861,Red,2024-12-14 11:44:12,2024-12-08 22:33:37,1
P01452,Camera,,Apple,2981.07,50,3,,181,White,2024-12-04 18:11:02,2024-01-26 00:19:23,0
P01453,Phone,Home,Dell,4818.71,30,2,,4552,Black,2024-10-22 08:21:49,2024-04-29 09:04:21,0
P01454,KEYBOARD,Accessories,Sony,330.59,10,,73,747,Blue,2024-10-19 07:15:43,2024-11-01 18:32:45,0
P01455,Monitor,,HP,4788.38,10,1,437,,Grey,2024-02-09 20:15:39,2024-02-16 16:04:06,0
P01456,,G@dgets,Dell,3735.37,30,3,409,,White,2024-10-09 18:20:14,2024-12-23 08:24:13,1
P01457,Camera,ELECTRONICS,,2073.46,0,4,455,,,2024-06-04 21:32:45,2024-09-27 07:38:32,0
