order_id,customer_id,order_status,shipping_method,payment_terms,shipping_fee,created_at,updated_at,is_deleted
O01637,C03626,Failed,St@nd@rd,Prepaid,7.43,2024-07-16 01:54:16,2024-01-10 21:42:31,0
O01638,C03457,processing,St@nd@rd,,66.14,2024-03-14 15:56:46,2024-04-20 23:55:31,1
O01639,C03682,Failed,PICKUP,,37,2024-07-06 05:21:04,2024-02-03 08:54:59,1
O01640,C01637,REFUNDED,,,44.17,2024-12-03 02:55:44,2024-10-11 00:53:45,0
O01641,C04722,REFUNDED,,,40.74,2024-11-29 07:11:35,2024-10-13 11:57:02,1
O01642,C03587,,Pickup,,31,2024-07-23 13:11:29,2024-06-11 10:42:02,0
O01643,C02550,Refunded,,Postpaid,69.12,2024-01-16 08:15:38,2024-12-13 18:59:53,0
O01644,C04216,failed,Pickup,Prepaid,92.38,2024-03-11 05:13:01,2024-08-24 19:23:54,0
O01645,C02103,FAILED,Standard,Prepaid,101.2,2024-02-08 00:44:51,2024-05-21 06:07:52,0
O01646,C03376,Refunded,Pickup,Prepaid,90.14,2024-07-09 09:20:47,2024-12-25 09:35:28,0
O01647,C03983,Refunded,Pickup,Prepaid,190.32,2024-09-21 13:15:34,2024-06-18 07:30:05,1
O01648,C01624,Completed,Standard,Prepaid,142.7,2024-07-24 10:58:18,2024-05-09 23:43:54,0
O01649,C03227,failed,Pickup,Prepaid,76.64,2024-02-01 10:09:31,2024-10-10 16:13:18,0
O01650,C00382,PENDING,,,106.13,2024-09-29 01:01:10,2024-04-09 18:46:03,0
O01651,C02263,Refunded,PICKUP,Postpaid,98.38,2024-08-20 10:14:40,2024-03-25 20:29:07,1
O01652,C02582,Pending,Pickup,,72.07,2024-05-09 05:15:58,2024-02-12 07:48:29,1
O01653,C02570,Pending,Pickup,Prepaid,156.55,2024-12-20 19:47:58,2024-07-28 11:17:51,0
O01654,C02970,Processing,,,23.94,2024-02-26 16:30:58,2024-02-12 20:58:18,0
O01655,C03885,,Standard,Prepaid,103.11,2024-04-15 12:21:05,2024-03-19 02:16:03,0
O01656,C01596,Completed,,Prepaid,49.43,2024-09-06 17:27:25,2024-03-09 01:06:32,0
O01657,C00301,Completed,Express,Prepaid,185.59,2024-08-26 22:42:40,2024-02-03 08:05:24,0
O01658,C02129,Pending,Express,Postpaid,158.38,2024-04-24 05:24:38,2024-01-17 19:27:47,0
O01659,C00924,Completed,,Postpaid,65.57,2024-10-07 13:31:01,2024-07-28 06:27:03,0
O01660,C04752,completed,,Prepaid,173.4,2024-11-29 10:09:51,2024-02-04 23:33:33,0
O01661,C02349,F@iled,EXPRESS,Postpaid,90.27,2024-07-03 18:26:15,2024-10-04 14:13:17,0
O01662,C01751,Processing,Pickup,,196.93,2024-01-16 19:20:54,2024-08-15 12:09:12,0
O01663,C00188,REFUNDED,Express,Postpaid,13.47,2024-12-13 08:02:37,2024-11-22 23:05:52,0
O01664,C01708,,,Postpaid,164.94,2024-07-30 08:35:06,2024-08-15 02:33:38,0
O01665,C01288,Pending,STANDARD,,195.27,2024-02-01 04:27:23,2024-10-16 04:01:52,1
O01666,C03915,processing,,Postpaid,178.99,2024-08-28 09:04:34,2024-09-06 11:03:49,1
O01667,C02560,F@iled,,,178.3,2024-08-11 05:53:35,2024-05-05 15:19:40,1
O01668,C01596,Failed,,,36.47,2024-09-16 19:17:48,2024-03-24 07:39:11,0
O01669,C04714,Pending,STANDARD,Postpaid,132.15,2024-12-02 18:45:44,2024-08-24 06:30:52,1
O01670,C02192,completed,,,71.02,2024-04-30 19:15:17,2024-05-23 13:33:41,0
O01671,C02788,PENDING,Pickup,Prepaid,84.79,2024-03-13 13:00:39,2024-03-28 17:52:18,1
O01672,C04490,PENDING,,,98.74,2024-01-24 00:58:14,2024-07-14 09:45:37,1
O01673,C02170,PENDING,,,150.18,2024-04-29 08:41:38,2024-03-16 06:13:44,0
O01674,C02181,,EXPRESS,,182.18,2024-04-13 15:14:39,2024-08-20 23:30:56,0
O01675,C01085,pending,pickup,Prepaid,197.6,2024-02-26 01:20:01,2024-11-07 13:20:23,0
O01676,C02877,F@iled,,Prepaid,98.6,2024-10-12 04:27:25,2024-07-19 11:31:08,0
O01677,C02987,Completed,Express,Postpaid,43.97,2024-07-31 07:06:56,2024-04-30 18:13:26,0
O01678,C00693,completed,,Postpaid,121.65,2024-01-08 14:22:00,2024-06-29 07:05:33,0
O01679,C04993,Completed,,Prepaid,113.32,2024-04-28 16:01:02,2024-06-09 06:38:53,0
O01680,C00849,PROCESSING,EXPRESS,Postpaid,166.33,2024-08-04 00:59:45,2024-08-31 05:28:00,0
O01681,C00879,Refunded,Standard,Postpaid,83.27,2024-01-22 07:31:24,2024-05-09 03:47:15,1
O01682,C01118,Completed,Pickup,,119.87,2024-04-27 04:58:34,2024-10-10 19:43:04,1
O01683,C04942,,Express,Prepaid,133.57,2024-07-23 03:27:59,2024-06-28 11:17:56,0
O01684,C01337,Processing,pickup,Postpaid,75.51,2024-06-27 16:31:49,2024-03-03 06:22:38,0
O01685,C03235,,pickup,,106.74,2024-04-19 02:56:40,2024-06-11 22:51:51,0
O01686,C03490,Pending,pickup,,129.77,2024-05-28 12:11:49,2024-04-22 23:07:28,0
O01687,C00938,,,Postpaid,135.86,2024-05-19 22:38:49,2024-03-14 17:21:30,1
O01688,C02357,Pending,Pickup,,40.96,2024-03-07 07:46:44,2024-01-22 20:33:24,0
O01689,C03689,,Pickup,Postpaid,6.59,2024-11-11 05:49:55,2024-09-18 13:07:52,1
O01690,C04569,,Express,Postpaid,166.75,2024-07-09 10:28:08,2024-05-31 10:22:02,1
O01691,C03337,Failed,Express,,144.81,2024-06-16 19:21:12,2024-07-11 11:59:22,0
O01692,C00163,failed,standard,,39.71,2024-08-14 18:22:36,2024-03-11 04:31:00,0
O01693,C01859,Completed,Pickup,Postpaid,180.13,2024-06-21 20:23:10,2024-07-19 16:06:02,0
O01694,C00224,F@iled,,,21.21,2024-07-10 13:24:08,2024-11-03 20:42:47,0
O01695,C04150,,Express,Prepaid,7.09,2024-09-18 18:15:06,2024-02-09 14:42:30,0
O01696,C02886,Refunded,St@nd@rd,,10.21,2024-03-09 16:55:49,2024-03-22 07:16:11,0
O01697,C04331,Pending,,,112.5,2024-03-01 13:34:34,2024-09-10 00:31:54,0
O01698,C02428,Completed,,Prepaid,27.11,2024-11-24 13:14:13,2024-11-28 13:24:31,1
O01699,C02946,completed,PICKUP,Prepaid,74.68,2024-09-04 09:27:30,2024-01-27 12:28:29,0
O01700,C03164,Failed,Pickup,Prepaid,26.75,2024-06-22 16:16:37,2024-01-11 11:08:51,0
O01701,C00105,,pickup,Postpaid,172.52,2024-07-16 05:35:20,2024-07-28 18:54:02,0
O01702,C04585,Pending,express,Postpaid,89.75,2024-09-16 18:00:36,2024-07-23 11:11:06,0
O01703,C00849,failed,,,122.06,2024-04-20 00:04:10,2024-05-30 18:34:30,0
O01704,C00321,Processing,,,119.95,2024-07-29 00:19:54,2024-12-09 12:20:47,0
O01705,C03936,Refunded,,,147.59,2024-09-21 09:04:08,2024-10-03 01:43:58,1
O01706,C02837,processing,Pickup,,151.32,2024-05-24 07:23:40,2024-01-20 21:15:35,0
O01707,C03971,pending,,,161.87,2024-03-07 16:19:47,2024-12-09 17:40:21,0
O01708,C02273,Failed,standard,Prepaid,41.17,2024-03-06 00:40:11,2024-04-08 03:02:36,0
O01709,C04024,REFUNDED,PICKUP,,45.56,2024-02-04 17:32:14,2024-01-03 19:12:22,0
O01710,C02189,Pending,,Prepaid,136.44,2024-08-28 03:45:01,2024-06-04 09:29:27,0
O01711,C01881,,,Prepaid,45.24,2024-07-31 10:23:46,2024-09-29 13:06:08,1
O01712,C00979,failed,,Prepaid,103.83,2024-10-31 01:26:47,2024-01-07 04:19:03,0
O01713,C03331,refunded,Pickup,,197.76,2024-08-26 08:45:30,2024-12-10 10:00:02,0
O01714,C04532,Processing,,,106.73,2024-07-12 20:23:16,2024-08-23 08:03:13,0
O01715,C02026,Completed,Express,,127.72,2024-07-12 19:43:32,2024-10-06 22:52:07,1
O01716,C04210,Processing,,Postpaid,72.8,2024-10-12 17:19:58,2024-06-03 06:37:20,0
O01717,C04363,PROCESSING,pickup,Prepaid,95.75,2024-08-24 23:33:54,2024-12-19 19:46:54,0
O01718,C00587,processing,pickup,,196.74,2024-09-18 03:24:59,2024-06-10 09:33:12,0
O01719,C02400,,express,Postpaid,179.43,2024-05-20 18:07:46,2024-07-02 20:50:49,0
O01720,C03101,Pending,,,6.09,2024-06-20 00:30:26,2024-09-09 02:38:43,0
O01721,C02055,Refunded,Standard,Prepaid,56.55,2024-01-08 21:34:47,2024-01-09 16:52:26,0
O01722,C01379,Processing,,,46.83,2024-07-30 22:11:49,2024-06-28 10:07:47,0
O01723,C00733,Pending,,Prepaid,82.22,2024-01-25 08:51:15,2024-12-15 15:41:26,1
O01724,C02386,COMPLETED,Pickup,Postpaid,73.54,2024-02-08 21:03:48,2024-09-08 16:57:16,0
O01725,C01148,Refunded,,Postpaid,176.39,2024-02-22 02:50:44,2024-01-05 12:54:11,1
O01726,C03967,Completed,,Prepaid,90.46,2024-09-09 01:48:36,2024-09-08 19:32:30,0
O01727,C01578,Pending,Express,,7.6,2024-01-21 06:17:58,2024-02-01 05:09:35,0
O01728,C03385,completed,Express,Postpaid,100.21,2024-02-13 04:28:31,2024-12-09 03:22:28,0
O01729,C03306,PROCESSING,PICKUP,,189.51,2024-05-16 03:27:37,2024-11-28 23:51:11,0
O01730,C02198,,,,173.4,2024-05-24 10:41:00,2024-07-15 03:53:02,0
O01731,C00759,Failed,Express,Prepaid,175.63,2024-01-04 18:12:00,2024-02-27 02:18:41,1
O01732,C03180,Processing,Express,,188.79,2024-05-24 21:25:29,2024-01-19 22:36:45,0
O01733,C00232,Refunded,standard,,138.12,2024-06-18 07:51:32,2024-12-01 10:49:38,1
O01734,C04316,refunded,EXPRESS,,58.77,2024-09-20 03:38:02,2024-05-02 12:18:40,0
O01735,C03563,PENDING,,,199.86,2024-03-06 07:44:25,2024-09-04 13:34:01,1
O01736,C00703,Refunded,,Postpaid,124.62,2024-08-03 01:59:59,2024-08-18 02:06:38,0
O01737,C03099,,express,Prepaid,199.9,2024-07-07 03:11:07,2024-04-29 23:04:59,1
O01738,C00755,completed,express,Postpaid,61.04,2024-02-25 10:37:02,2024-05-08 00:12:50,0
O01739,C00042,Completed,Pickup,Prepaid,90.89,2024-12-19 20:37:52,2024-04-21 02:27:28,0
O01740,C02405,F@iled,,Postpaid,75.27,2024-12-05 22:51:23,2024-11-22 16:52:07,0
O01741,C00727,Completed,Express,Prepaid,133.02,2024-12-30 00:02:14,2024-11-16 04:41:07,0
O01742,C00045,FAILED,Standard,Postpaid,66.82,2024-11-08 08:46:35,2024-11-11 08:29:16,1
O01743,C01014,Refunded,,Prepaid,74.44,2024-04-02 00:38:20,2024-05-27 05:07:06,1
O01744,C02452,Refunded,,,132.12,2024-09-19 09:12:04,2024-07-01 03:00:33,0
O01745,C02424,PROCESSING,,Prepaid,35.55,2024-11-17 14:37:39,2024-07-19 14:28:36,1
O01746,C00378,REFUNDED,PICKUP,Prepaid,21.42,2024-11-27 07:36:11,2024-03-27 10:09:14,0
O01747,C01336,Completed,,Postpaid,157.74,2024-06-24 09:01:49,2024-08-12 08:09:46,0
O01748,C03754,Completed,,,122.5,2024-01-09 15:45:53,2024-12-27 13:57:36,1
O01749,C03823,Pending,,,107.94,2024-07-05 07:01:48,2024-08-05 11:43:59,0
O01750,C01901,Completed,St@nd@rd,Prepaid,75.31,2024-08-24 21:41:54,2024-03-31 16:43:41,1
O01751,C01201,,,,166.78,2024-05-13 04:46:26,2024-06-01 06:47:48,0
O01752,C01655,Completed,pickup,Prepaid,131.77,2024-06-21 11:48:56,2024-11-28 17:12:57,1
O01753,C03589,Processing,STANDARD,,120.48,2024-03-11 09:46:26,2024-02-20 08:01:01,0
O01754,C03607,,Pickup,,175.41,2024-05-11 20:38:37,2024-11-13 19:52:25,0
O01755,C02698,Processing,STANDARD,Postpaid,39.47,2024-06-25 11:05:10,2024-07-10 07:11:39,0
O01756,C04677,,,,8.94,2024-02-06 11:06:05,2024-04-28 01:15:01,0
O01757,C01835,completed,,Prepaid,166.26,2024-10-19 10:20:09,2024-03-18 22:46:17,0
O01758,C04450,,,Postpaid,65.51,2024-10-20 10:53:46,2024-08-05 07:33:49,0
O01759,C02120,Pending,standard,Prepaid,104.21,2024-11-09 02:18:32,2024-11-29 08:50:19,0
O01760,C01248,Processing,Standard,Postpaid,11.3,2024-09-22 05:20:54,2024-02-15 02:29:43,0
O01761,C00348,Completed,St@nd@rd,Prepaid,42.2,2024-11-20 03:46:22,2024-09-04 05:34:24,0
O01762,C01599,Completed,Standard,Postpaid,145.7,2024-02-16 03:10:30,2024-06-08 03:17:43,0
O01763,C00863,,,Postpaid,37.93,2024-05-18 17:29:50,2024-02-10 11:13:31,0
O01764,C02253,Completed,St@nd@rd,Prepaid,160.41,2024-12-22 08:11:50,2024-12-16 00:25:35,0
O01765,C01137,pending,,Postpaid,32.27,2024-08-14 04:13:00,2024-06-04 05:54:00,1
O01766,C03960,Processing,,,63.52,2024-11-15 01:43:36,2024-11-26 22:40:32,0
O01767,C04382,completed,,Prepaid,101.78,2024-10-07 02:05:34,2024-04-18 17:33:36,0
O01768,C03665,,,Prepaid,13.75,2024-12-18 09:17:03,2024-09-19 17:57:16,0
O01769,C03264,Pending,St@nd@rd,,77.78,2024-03-30 04:57:22,2024-06-13 03:53:14,0
O01770,C00213,Failed,Express,,137.6,2024-10-28 20:37:04,2024-07-25 15:40:35,0
O01771,C04716,Processing,PICKUP,,81.49,2024-02-27 03:11:32,2024-03-17 11:52:41,0
O01772,C04906,Failed,Standard,Prepaid,190.61,2024-06-05 00:21:39,2024-11-24 08:08:57,1
O01773,C04825,Failed,Express,Prepaid,18.45,2024-09-10 10:03:24,2024-01-02 23:37:42,0
O01774,C02343,,Express,Postpaid,16,2024-02-06 22:32:34,2024-12-10 05:44:12,0
O01775,C04901,Processing,,Postpaid,181.51,2024-06-02 21:18:13,2024-08-25 18:30:10,0
O01776,C03580,,,Postpaid,138.15,2024-03-06 11:17:25,2024-09-19 02:47:41,1
O01777,C01929,FAILED,,Postpaid,78.26,2024-08-04 09:15:36,2024-10-26 07:48:07,0
O01778,C02120,Refunded,pickup,Postpaid,80.35,2024-03-05 18:11:07,2024-08-26 05:03:33,1
O01779,C04966,Processing,,Postpaid,88.64,2024-05-23 23:10:41,2024-03-21 22:16:52,0
O01780,C04844,F@iled,Express,Prepaid,100.06,2024-03-07 08:45:20,2024-06-02 07:30:46,0
O01781,C02658,REFUNDED,,Prepaid,189.5,2024-09-18 13:28:05,2024-06-11 23:24:57,1
O01782,C03826,Processing,St@nd@rd,Postpaid,148.65,2024-01-21 02:12:02,2024-01-08 13:11:29,0
O01783,C01917,,,Prepaid,138.56,2024-11-05 18:07:45,2024-10-18 15:32:32,0
O01784,C02547,FAILED,Pickup,Postpaid,37.34,2024-11-04 18:16:42,2024-01-27 12:20:21,0
O01785,C02770,,PICKUP,Prepaid,34.07,2024-05-22 21:03:17,2024-11-06 06:22:34,0
O01786,C02352,Pending,,Prepaid,137.77,2024-09-11 03:55:30,2024-12-21 16:30:50,0
O01787,C03235,Processing,,Postpaid,187.68,2024-09-20 19:58:10,2024-08-30 11:58:40,0
O01788,C01957,PROCESSING,Standard,,96.45,2024-01-24 07:08:04,2024-02-06 12:11:03,1
O01789,C03577,Failed,Standard,,185.85,2024-02-09 19:15:08,2024-11-29 11:41:32,0
O01790,C04144,Processing,Express,Postpaid,68.24,2024-02-10 23:48:34,2024-10-30 15:18:49,0
O01791,C01781,Processing,,,195.88,2024-08-10 07:14:41,2024-02-03 07:59:42,0
O01792,C02473,pending,EXPRESS,Prepaid,73.84,2024-04-10 19:54:54,2024-03-13 14:16:04,1
O01793,C00018,PROCESSING,Standard,,199.3,2024-06-24 11:45:36,2024-06-08 16:49:58,1
O01794,C02214,Completed,Pickup,Prepaid,155.78,2024-07-20 22:46:12,2024-07-13 20:58:40,0
O01795,C01858,completed,STANDARD,,79.21,2024-08-16 03:38:33,2024-11-17 14:58:12,0
O01796,C04023,Pending,,Prepaid,150.2,2024-02-16 07:30:36,2024-12-29 00:27:06,0
O01797,C00172,Processing,Express,,24.7,2024-04-02 00:32:30,2024-08-18 06:47:54,1
O01798,C02991,Refunded,,,120.44,2024-11-02 13:28:51,2024-08-07 19:35:06,0
O01799,C01731,Processing,,,82.93,2024-11-05 01:53:57,2024-05-02 09:42:08,0
O01800,C00415,refunded,Pickup,Postpaid,58.38,2024-05-02 21:20:03,2024-01-02 15:17:13,0
O01801,C00418,Completed,,,36.91,2024-12-13 17:43:37,2024-09-18 16:00:08,0
O01802,C03603,Refunded,St@nd@rd,Prepaid,21,2024-10-10 18:59:22,2024-01-01 20:14:29,0
O01803,C02893,Pending,,,194.51,2024-04-13 00:13:12,2024-12-15 20:31:45,0
O01804,C02089,PROCESSING,Express,Prepaid,188.76,2024-04-16 09:51:46,2024-09-30 14:00:07,0
O01805,C04497,F@iled,Standard,,57.21,2024-01-29 11:39:17,2024-12-31 08:21:56,0
O01806,C02104,Processing,Express,,52.72,2024-02-12 17:56:55,2024-01-07 16:41:45,0
O01807,C03217,PROCESSING,Standard,Postpaid,109.08,2024-05-24 00:19:05,2024-07-20 15:53:11,0
O01808,C01741,pending,,Postpaid,93.47,2024-05-15 12:37:15,2024-04-18 14:29:48,0
O01809,C00428,,Express,Prepaid,138.93,2024-07-07 22:12:33,2024-05-07 18:46:51,0
O01810,C04143,Processing,,Prepaid,43.26,2024-02-01 09:50:40,2024-07-01 13:34:50,1
O01811,C00285,PENDING,,Postpaid,134.68,2024-03-29 10:11:44,2024-07-01 09:42:43,0
O01812,C04268,completed,STANDARD,,29.73,2024-02-20 03:12:47,2024-05-21 23:53:23,0
O01813,C04292,completed,Express,Prepaid,145.52,2024-06-22 23:05:11,2024-11-03 17:25:56,1
O01814,C04687,Refunded,,Prepaid,85.42,2024-05-24 07:31:33,2024-11-03 03:40:36,0
O01815,C04014,Pending,,,34.8,2024-10-20 09:28:08,2024-07-25 08:55:23,0
O01816,C00757,FAILED,,,127.2,2024-05-13 13:29:15,2024-02-24 11:23:48,0
O01817,C04653,Processing,express,,144.63,2024-11-02 07:00:37,2024-08-06 11:13:42,0
O01818,C04421,PENDING,Pickup,,73.28,2024-07-21 01:55:03,2024-08-10 23:24:26,0
O01819,C04317,Refunded,Express,Prepaid,38.9,2024-12-19 23:34:47,2024-07-11 02:47:01,0
O01820,C01297,Pending,express,Prepaid,167.49,2024-11-24 05:39:26,2024-02-12 19:23:00,0
O01821,C01520,Failed,Pickup,Prepaid,113.38,2024-11-27 10:05:40,2024-08-13 23:29:54,0
O01822,C03558,processing,Standard,,119.92,2024-11-14 15:00:14,2024-03-17 15:22:46,0
O01823,C03676,Completed,Express,,137.14,2024-10-04 01:18:49,2024-01-10 04:28:39,1
O01824,C00733,F@iled,Standard,Postpaid,96.04,2024-03-25 09:22:20,2024-02-05 05:21:02,1
O01825,C03138,Refunded,,Postpaid,86.54,2024-07-25 21:44:44,2024-05-28 02:05:57,0
O01826,C03555,Refunded,,Postpaid,28.82,2024-01-21 10:52:52,2024-01-02 05:04:25,0
O01827,C02151,FAILED,Express,Prepaid,126.65,2024-10-29 13:32:01,2024-10-07 18:16:45,1
O01828,C02201,Refunded,Express,Postpaid,88.42,2024-05-02 02:32:44,2024-08-13 05:45:19,1
O01829,C00064,failed,Pickup,,83.29,2024-12-24 10:19:30,2024-10-05 07:47:23,0
O01830,C04260,pending,Pickup,Postpaid,158.34,2024-03-23 22:25:37,2024-05-09 15:32:15,0
O01831,C02056,Pending,express,Prepaid,171.68,2024-05-27 09:05:43,2024-03-07 05:28:40,0
O01832,C02678,FAILED,Standard,,131.83,2024-09-23 00:18:32,2024-11-21 22:58:38,1
O01833,C03906,Processing,Pickup,Postpaid,82.3,2024-02-23 13:05:43,2024-07-16 14:14:31,0
O01834,C00054,Refunded,,,179.8,2024-06-07 12:17:48,2024-04-01 16:20:59,0
O01835,C03800,Failed,,Postpaid,66.75,2024-12-22 14:02:01,2024-03-16 14:36:47,1
O01836,C00629,PENDING,,Postpaid,31.09,2024-07-19 22:21:25,2024-09-16 14:51:16,0
O01837,C01186,,,Postpaid,156.6,2024-10-18 06:58:58,2024-08-14 11:55:05,0
O01838,C04811,Processing,Express,Prepaid,123.12,2024-08-19 00:14:12,2024-11-21 19:59:17,1
O01839,C02670,Completed,,Postpaid,133.15,2024-04-18 20:39:29,2024-02-12 07:14:47,0
O01840,C02495,completed,Pickup,Prepaid,114.67,2024-11-24 16:23:44,2024-05-27 12:19:48,0
O01841,C01266,,Express,Prepaid,137.46,2024-05-27 17:00:21,2024-11-01 23:07:19,0
O01842,C03459,Refunded,express,Prepaid,7.49,2024-04-10 11:26:26,2024-02-06 02:15:54,0
O01843,C00627,refunded,,Prepaid,159.73,2024-03-03 07:45:32,2024-11-13 20:27:58,0
O01844,C00488,Failed,Pickup,Postpaid,92.41,2024-12-02 22:53:52,2024-04-22 19:26:23,0
O01845,C04918,Failed,Pickup,,116.19,2024-06-28 16:55:13,2024-12-12 19:42:33,0
O01846,C00881,refunded,Standard,Postpaid,108.88,2024-02-19 19:21:04,2024-08-25 12:44:18,0
O01847,C00427,Processing,,Prepaid,22.12,2024-02-23 02:08:30,2024-06-09 04:17:09,0
O01848,C01251,F@iled,,Prepaid,197.13,2024-07-03 14:23:34,2024-06-27 12:33:20,1
O01849,C03755,Refunded,pickup,,87.76,2024-09-08 10:39:36,2024-03-10 18:37:00,0
O01850,C03562,Refunded,Standard,Prepaid,106.05,2024-04-22 11:25:37,2024-09-16 00:36:00,0
O01851,C02948,Pending,Express,,185,2024-08-19 08:29:00,2024-02-11 00:34:14,0
O01852,C04439,Failed,Express,Postpaid,8.48,2024-05-08 10:44:18,2024-03-15 11:35:33,1
O01853,C04035,Failed,Standard,Prepaid,157.29,2024-03-22 01:20:52,2024-03-13 14:23:34,0
O01854,C00250,Processing,Pickup,Postpaid,19.27,2024-08-26 10:29:08,2024-07-26 11:30:52,1
O01855,C04670,processing,Standard,Prepaid,25.32,2024-06-03 21:33:57,2024-08-22 13:49:27,1
O01856,C00263,Pending,,,47.65,2024-09-09 20:54:49,2024-10-07 11:15:44,1
O01857,C02585,Processing,,Prepaid,30.26,2024-10-21 20:11:50,2024-03-26 01:09:57,0
O01858,C03990,Refunded,EXPRESS,,133.82,2024-03-02 02:01:07,2024-04-14 04:34:53,1
O01859,C01801,Completed,,Postpaid,74.66,2024-12-21 12:49:49,2024-10-08 23:14:52,0
O01860,C00468,pending,Standard,Postpaid,186.55,2024-06-11 16:51:57,2024-02-14 22:50:03,1
O01861,C02584,Refunded,Express,Prepaid,117.51,2024-12-23 11:23:48,2024-09-10 05:15:36,1
O01862,C03245,PENDING,,Postpaid,107.68,2024-04-28 21:25:55,2024-12-12 04:01:56,1
O01863,C04448,,,Postpaid,180.22,2024-02-25 10:12:10,2024-04-13 09:03:08,0
O01864,C01653,,Standard,Prepaid,137.09,2024-08-23 07:56:44,2024-01-22 04:00:35,1
O01865,C01288,,,Postpaid,11.48,2024-11-07 17:49:27,2024-12-14 10:04:18,0
O01866,C00617,Pending,,,183.32,2024-05-16 09:21:09,2024-12-23 16:48:27,0
O01867,C01673,Pending,Express,,37.51,2024-04-26 04:12:38,2024-02-14 21:06:19,0
O01868,C04431,,Express,Postpaid,29.93,2024-07-30 18:01:04,2024-05-26 14:45:19,0
O01869,C02913,PENDING,pickup,Prepaid,19.96,2024-03-16 23:55:16,2024-03-28 12:45:18,0
O01870,C00593,,STANDARD,Postpaid,108.39,2024-02-05 12:31:24,2024-08-17 14:00:43,1
O01871,C00997,,pickup,Postpaid,64.19,2024-09-15 23:39:56,2024-09-10 20:17:46,0
O01872,C00757,COMPLETED,,Postpaid,198,2024-09-28 05:27:34,2024-02-29 20:55:11,0
O01873,C01581,,Express,,192.28,2024-07-12 20:50:50,2024-07-15 21:36:29,0
O01874,C04831,PENDING,Express,Prepaid,7.88,2024-09-24 23:25:59,2024-01-24 15:03:54,0
O01875,C01756,processing,express,,73.21,2024-02-16 21:55:35,2024-08-22 00:57:10,0
O01876,C00508,Completed,,Prepaid,150.87,2024-10-10 02:53:00,2024-12-02 17:44:23,1
O01877,C01118,,Pickup,Prepaid,98,2024-11-12 13:32:55,2024-01-28 22:22:29,0
O01878,C03118,PROCESSING,Pickup,Prepaid,7.54,2024-02-28 19:08:23,2024-07-05 01:56:36,1
O01879,C04496,Refunded,Express,Postpaid,116.11,2024-03-15 10:31:06,2024-05-08 07:51:03,0
O01880,C02918,,,,51.5,2024-10-16 20:03:07,2024-05-26 07:42:37,0
O01881,C00306,Pending,,,30.37,2024-04-06 15:41:09,2024-12-07 15:02:49,0
O01882,C00059,Processing,Standard,Postpaid,183.99,2024-05-17 07:56:14,2024-03-05 13:49:10,0
O01883,C02129,REFUNDED,pickup,Prepaid,38.69,2024-01-03 15:40:08,2024-06-22 09:37:22,0
O01884,C02127,PENDING,,Postpaid,90.44,2024-10-19 11:26:13,2024-11-21 08:02:56,0
O01885,C02579,Processing,,Prepaid,101.58,2024-01-08 22:51:46,2024-04-11 06:55:53,0
O01886,C02161,Pending,STANDARD,,0.49,2024-12-03 06:53:59,2024-09-15 14:44:06,0
O01887,C03231,Refunded,pickup,Postpaid,195.32,2024-02-18 20:35:28,2024-12-19 13:12:42,0
O01888,C02978,Processing,Standard,,185.6,2024-09-25 16:30:17,2024-06-05 20:30:40,0
O01889,C04679,Completed,,Postpaid,19.81,2024-02-13 00:48:13,2024-11-09 21:55:32,0
O01890,C00236,Completed,standard,Prepaid,53.61,2024-05-29 16:19:03,2024-02-20 00:39:18,0
O01891,C04342,Refunded,Pickup,Prepaid,173.07,2024-11-25 05:53:28,2024-10-26 19:34:46,1
O01892,C01152,,,,129.83,2024-07-01 09:48:30,2024-05-08 06:32:49,0
O01893,C03955,,Express,Postpaid,142.73,2024-07-29 21:44:54,2024-06-28 08:04:13,0
O01894,C00130,F@iled,,,157.79,2024-11-12 10:09:11,2024-02-23 09:21:38,0
O01895,C02968,Pending,STANDARD,,194.09,2024-02-01 16:52:23,2024-02-03 16:49:01,0
O01896,C04849,Pending,Express,Postpaid,38.41,2024-02-20 14:53:20,2024-04-26 12:20:21,0
O01897,C03783,pending,,,127.47,2024-08-24 15:25:38,2024-07-09 14:03:45,1
O01898,C01704,Failed,Express,Postpaid,103.09,2024-08-16 21:13:42,2024-06-18 02:58:22,0
O01899,C01495,pending,,Postpaid,54.8,2024-04-03 16:21:52,2024-07-08 20:25:26,0
O01900,C02677,failed,Pickup,Prepaid,155.61,2024-11-07 12:15:44,2024-09-02 03:41:17,0
O01901,C00354,Completed,Express,Postpaid,136.7,2024-11-07 21:43:35,2024-11-27 00:05:28,0
O01902,C03048,Failed,standard,,15.13,2024-06-25 14:02:16,2024-09-01 12:57:03,0
O01903,C04056,Pending,,Prepaid,163.23,2024-06-23 15:54:08,2024-11-07 17:03:12,0
O01904,C01807,Refunded,Pickup,,91.52,2024-07-30 13:45:13,2024-06-08 22:01:15,1
O01905,C00319,Completed,,Postpaid,141.89,2024-06-25 08:46:06,2024-11-27 18:44:48,0
O01906,C03143,,Express,,109.14,2024-02-23 22:56:38,2024-03-31 02:34:17,0
O01907,C02632,Pending,Standard,Prepaid,44.15,2024-07-16 20:52:02,2024-10-01 11:07:20,1
O01908,C03083,failed,Standard,,92.5,2024-06-25 18:30:07,2024-04-12 01:47:49,0
O01909,C00977,Pending,,,176.6,2024-04-30 05:39:38,2024-08-13 01:05:03,1
