payment_id,order_id,amount,payment_method,payment_gateway,payment_status,currency,exchange_rate,created_at,updated_at
PM04796,O09422,2886.9,CRYPTO,,Reversed,USD,448.83,2024-01-10 17:07:30,2024-11-17 13:34:57
PM04797,O02078,3510.91,P@yp@l,Stripe,failed,NGN,1368.69,2024-01-30 12:26:12,2024-08-13 03:46:27
PM04798,O10085,1755.83,Paypal,,,NGN,368.86,2024-06-19 23:25:02,2024-03-17 19:38:22
PM04799,O07210,4589.26,cash,,paid,usd,1069.73,2024-03-26 19:29:44,2024-09-23 12:36:00
PM04800,O11302,1145.64,Paypal,,Reversed,NGN,748.82,2024-03-26 08:29:41,2024-08-03 00:24:57
PM04801,O06188,5685.4,,Stripe,PENDING,kes,663.1,2024-02-18 16:03:16,2024-09-22 12:59:17
PM04802,O11504,4392.93,Card,Paystack,Pending,USD,1285.6,2024-08-05 04:01:05,2024-04-18 06:59:29
PM04803,O10597,5512.87,Card,Stripe,Pending,GHS,1001.41,2024-07-05 11:27:42,2024-09-30 21:27:02
PM04804,O08247,6823.79,Cash,Flutterwave,failed,kes,1192.04,2024-10-11 04:14:25,2024-02-01 02:42:54
PM04805,O10052,2875.86,,,Pending,USD,1236.28,2024-02-06 06:56:31,2024-11-25 13:33:09
PM04806,O08673,4122.44,Crypto,Paystack,Paid,GHS,839.14,2024-12-24 14:07:21,2024-11-29 08:46:28
PM04807,O10786,4131.03,,,PENDING,NGN,816.22,2024-08-06 03:37:32,2024-03-16 22:06:01
PM04808,O11205,5494.19,CASH,,,ghs,709.84,2024-03-24 15:03:07,2024-12-25 22:38:17
PM04809,O10617,496.09,Card,Paystack,Pending,GHS,383.35,2024-06-05 01:01:36,2024-05-01 09:38:26
PM04810,O10280,5880.31,Transfer,Flutterwave,Failed,GHS,814.27,2024-03-03 04:32:14,2024-10-22 16:40:52
PM04811,O00811,5317.78,cash,,Failed,NGN,1453.52,2024-02-24 21:25:26,2024-11-27 20:18:56
PM04812,O10552,5861.18,Transfer,Flutterwave,Pending,,1437.66,2024-07-23 16:19:04,2024-07-07 18:10:18
PM04813,O07747,3319.59,Crypto,,Pending,GHS,500.11,2024-09-23 01:15:07,2024-08-25 07:27:11
PM04814,O10104,5135.37,C@sh,,FAILED,NGN,1106.96,2024-02-05 09:42:56,2024-05-20 08:34:29
PM04815,O07521,4608.18,,Stripe,Paid,,626.72,2024-02-08 20:53:32,2024-05-07 04:08:47
PM04816,O11649,6997.59,Transfer,,Reversed,KES,986.71,2024-08-30 12:25:10,2024-01-20 19:29:08
PM04817,O01296,4711.92,card,Flutterwave,Failed,KES,450.14,2024-11-16 23:53:27,2024-08-18 21:50:02
PM04818,O07174,2619.5,Transfer,Stripe,P@id,USD,701.89,2024-01-21 22:32:00,2024-01-08 08:46:08
PM04819,O09481,3225.92,,,Paid,,1156.16,2024-05-21 12:48:13,2024-06-19 05:44:21
PM04820,O09170,2028.31,Transfer,Paystack,Paid,KES,764.12,2024-12-27 05:04:32,2024-08-03 05:34:57
PM04821,O11658,3207.69,Cash,Paystack,REVERSED,GHS,1202.27,2024-11-05 22:01:27,2024-07-25 00:04:18
PM04822,O10264,6957.39,C@rd,Flutterwave,,KES,377.69,2024-02-07 11:10:17,2024-10-02 15:44:46
PM04823,O05629,3844.1,CARD,Flutterwave,Pending,KES,550.94,2024-10-26 01:05:47,2024-04-04 09:46:06
PM04824,O10850,1077.88,Card,,paid,USD,397.64,2024-05-23 09:34:46,2024-06-03 16:42:54
PM04825,O10651,1397.21,Paypal,Stripe,reversed,,1328.11,2024-10-22 02:40:13,2024-03-04 06:46:51
PM04826,O11562,2305.48,Paypal,Paystack,paid,USD,616.97,2024-10-08 05:50:05,2024-10-10 08:18:24
PM04827,O07784,1418.03,CASH,,Paid,ngn,1155.75,2024-04-16 14:35:09,2024-08-21 13:10:31
PM04828,O10106,5087.74,,Paystack,Reversed,NGN,1058,2024-03-04 09:15:18,2024-06-26 06:42:21
PM04829,O08875,5298.09,Transfer,Stripe,,GHS,486.54,2024-07-29 06:34:03,2024-08-20 17:09:57
PM04830,O04877,5069.99,Card,,Paid,KES,378.61,2024-06-16 16:16:42,2024-04-28 16:42:00
PM04831,O09701,1895.95,Transfer,Flutterwave,Reversed,KES,836.84,2024-12-28 15:30:51,2024-08-15 07:43:23
PM04832,O11245,3394.4,CARD,Flutterwave,,USD,834.81,2024-09-05 00:06:48,2024-08-31 06:55:26
PM04833,O05240,2619.47,,,Failed,,1152.31,2024-01-10 07:15:08,2024-03-22 12:08:39
PM04834,O11596,411.98,Paypal,Flutterwave,FAILED,USD,1417.55,2024-04-03 06:45:56,2024-08-19 16:58:50
PM04835,O10487,6652.06,Cash,Paystack,Failed,NGN,1343.98,2024-06-09 17:15:33,2024-01-31 22:31:49
PM04836,O01278,5878.37,CASH,Paystack,PENDING,NGN,304.61,2024-01-22 08:58:40,2024-06-30 16:24:57
PM04837,O02410,1962.31,CARD,Flutterwave,Reversed,NGN,1492.68,2024-09-07 16:44:30,2024-09-11 01:17:54
PM04838,O04835,5890.13,Cash,Paystack,reversed,,837.04,2024-07-08 02:05:55,2024-01-16 20:40:21
PM04839,O10858,894.51,Paypal,Flutterwave,,USD,941.67,2024-01-24 11:27:48,2024-12-10 08:12:47
PM04840,O11519,690.36,Card,,Paid,USD,1381.68,2024-02-04 22:37:22,2024-12-03 09:47:30
PM04841,O06963,4140.51,Crypto,Paystack,Pending,GHS,1274.95,2024-11-21 02:59:21,2024-06-10 07:40:24
PM04842,O03039,555.65,cash,Flutterwave,failed,NGN,1325.82,2024-03-26 01:19:35,2024-11-05 15:57:38
PM04843,O10055,4173.57,TRANSFER,,reversed,GHS,913.06,2024-03-22 02:58:13,2024-06-22 07:29:09
PM04844,O04948,1377.3,,,PAID,KES,710.36,2024-01-20 10:23:31,2024-07-02 12:50:04
PM04845,O11387,4895.52,Crypto,Paystack,failed,,1004.7,2024-03-30 00:22:14,2024-08-02 03:39:00
PM04846,O11235,3067.59,P@yp@l,Stripe,reversed,ghs,1005.63,2024-10-06 19:26:08,2024-08-07 15:23:06
PM04847,O09203,5721.62,,,PAID,GHS,404.41,2024-03-14 20:23:38,2024-11-23 07:11:06
PM04848,O01043,4541.33,CASH,Paystack,Paid,GHS,349.26,2024-07-28 07:38:15,2024-09-21 06:21:07
PM04849,O10674,5682.74,Transfer,Stripe,Failed,NGN,1157.58,2024-01-28 01:59:28,2024-10-14 02:59:55
PM04850,O10044,1326.51,CARD,,failed,KES,728.33,2024-05-19 14:47:28,2024-10-25 09:50:25
PM04851,O10817,5408.4,Crypto,Paystack,Paid,KES,1185.88,2024-12-05 08:46:21,2024-01-20 09:45:15
PM04852,O11728,2302.78,Card,,failed,KES,1126.4,2024-01-11 02:21:28,2024-04-02 12:26:13
PM04853,O11517,2991.23,,,Reversed,NGN,321.86,2024-12-21 08:47:31,2024-08-06 18:49:26
PM04854,O04246,1456.87,P@yp@l,Paystack,,KES,616.49,2024-09-22 23:46:45,2024-08-24 21:34:32
PM04855,O11155,1697.5,Cash,Paystack,Reversed,USD,1305,2024-10-14 04:15:27,2024-02-28 07:55:33
PM04856,O11831,1408.9,TRANSFER,Paystack,Reversed,GHS,1293.89,2024-12-22 16:08:58,2024-01-08 06:22:35
PM04857,O09506,5768.74,,,PAID,,1212.2,2024-04-18 12:57:43,2024-03-24 23:00:17
PM04858,O10562,4368.52,Paypal,Stripe,Reversed,USD,687.87,2024-07-21 07:59:44,2024-06-17 09:07:10
PM04859,O11462,1729.12,Transfer,Stripe,pending,usd,1349.76,2024-10-21 09:33:14,2024-08-03 10:38:56
PM04860,O04312,6656.86,Tr@nsfer,,Reversed,ngn,1093.64,2024-03-06 14:07:44,2024-09-10 00:15:26
PM04861,O06887,2316.25,C@rd,Flutterwave,Reversed,KES,1128.1,2024-07-16 01:29:49,2024-04-07 06:40:18
PM04862,O11498,2335.24,C@sh,,paid,,563.12,2024-09-05 12:21:40,2024-09-29 04:15:40
PM04863,O04390,3304.69,Card,Flutterwave,Failed,KES,1337.23,2024-07-01 05:19:15,2024-11-15 00:36:12
PM04864,O01266,5600.95,,Flutterwave,,usd,300.19,2024-10-30 17:37:38,2024-09-20 05:10:57
PM04865,O06275,5558.92,C@sh,Stripe,Reversed,GHS,1077.54,2024-07-25 16:22:46,2024-06-02 05:17:25
PM04866,O07045,1789.18,transfer,,Failed,,301.94,2024-08-25 10:34:10,2024-11-09 04:28:36
PM04867,O11879,5111.5,,Paystack,,,1053.06,2024-08-02 15:29:16,2024-10-23 11:48:34
PM04868,O10334,113.83,paypal,Paystack,Pending,GHS,1223.11,2024-05-05 16:38:54,2024-12-23 21:38:46
PM04869,O10797,706.24,Crypto,Flutterwave,Reversed,NGN,1295.89,2024-09-03 06:05:56,2024-04-02 07:43:14
PM04870,O10472,6200.44,Card,Paystack,pending,usd,1478.57,2024-02-02 13:23:09,2024-12-10 07:29:33
PM04871,O00570,6909.54,Crypto,Stripe,Paid,USD,1326.55,2024-02-02 12:59:52,2024-12-26 04:40:39
PM04872,O01615,4454.3,Crypto,Flutterwave,FAILED,GHS,820.25,2024-05-13 16:04:53,2024-11-14 17:41:26
PM04873,O04293,1573.36,Paypal,Paystack,reversed,GHS,826.94,2024-07-09 06:31:54,2024-12-05 02:22:31
PM04874,O11145,1728,P@yp@l,Paystack,REVERSED,KES,1381.08,2024-01-28 01:56:32,2024-05-21 22:12:26
PM04875,O10159,965.17,Card,Flutterwave,Failed,NGN,1266.21,2024-11-28 05:44:00,2024-07-02 09:37:48
PM04876,O02286,773.06,Crypto,Flutterwave,Reversed,USD,1199.76,2024-12-29 03:25:20,2024-11-22 07:22:06
PM04877,O10832,1299.92,,,FAILED,USD,1077.42,2024-02-29 21:08:06,2024-11-16 00:14:42
PM04878,O10377,6614.7,CASH,Flutterwave,,KES,938.09,2024-12-16 19:33:02,2024-07-02 09:55:53
PM04879,O05245,6276.23,crypto,,Reversed,NGN,824.97,2024-08-17 12:23:10,2024-05-20 17:25:40
PM04880,O06154,2905.02,Card,Stripe,failed,KES,520.23,2024-05-30 22:09:43,2024-11-16 07:49:55
PM04881,O04829,6057.88,Paypal,,Failed,GHS,367.75,2024-01-22 20:35:27,2024-07-28 04:09:45
PM04882,O08124,4130.46,Paypal,Paystack,PAID,GHS,1260.21,2024-05-22 08:31:57,2024-10-23 10:02:29
PM04883,O10244,2557.6,Tr@nsfer,,Pending,USD,1119.24,2024-04-15 13:46:40,2024-11-01 01:41:36
PM04884,O10772,4975.58,Crypto,Stripe,Paid,GHS,421.96,2024-11-02 08:44:46,2024-08-13 00:20:30
PM04885,O04806,1728.9,Paypal,Flutterwave,REVERSED,KES,963.02,2024-03-02 10:05:17,2024-06-27 06:19:44
PM04886,O10150,3011.5,CARD,Flutterwave,,,1258.11,2024-04-10 03:10:37,2024-07-14 01:13:30
PM04887,O09271,4281.3,Transfer,Paystack,FAILED,NGN,1009.24,2024-10-16 09:08:47,2024-11-27 22:25:12
PM04888,O10107,6612.06,,Flutterwave,Paid,NGN,609.1,2024-07-25 12:33:47,2024-07-29 20:53:36
PM04889,O05421,969.02,Card,Stripe,PAID,KES,779.24,2024-06-12 20:12:55,2024-12-08 20:27:42
PM04890,O09300,1327.17,transfer,Flutterwave,Pending,GHS,1091.09,2024-10-29 02:12:00,2024-05-05 16:37:17
PM04891,O10151,6985.82,TRANSFER,Stripe,,NGN,961.41,2024-10-20 07:39:18,2024-08-23 13:17:25
PM04892,O10001,2145.41,paypal,,Reversed,,1455.26,2024-05-19 18:19:25,2024-02-18 15:31:30
PM04893,O11257,1005.41,Transfer,,,ngn,924.95,2024-07-21 21:37:16,2024-03-13 04:46:56
PM04894,O08081,2722.62,CRYPTO,Flutterwave,failed,usd,578.27,2024-01-24 06:53:51,2024-08-27 08:25:43
PM04895,O08512,902.51,Card,Paystack,Pending,GHS,1164.21,2024-12-23 11:48:18,2024-03-12 12:46:04
PM04896,O10401,5771.79,CASH,,Paid,ghs,1062.67,2024-06-23 15:17:22,2024-08-05 12:09:35
PM04897,O11268,5343.98,CRYPTO,Paystack,reversed,ngn,773.43,2024-10-11 11:04:58,2024-10-17 19:38:29
PM04898,O07404,1764.44,Paypal,,Failed,,1319.23,2024-11-05 00:49:02,2024-08-20 19:56:15
PM04899,O03588,2206.57,Paypal,Paystack,Pending,USD,401.68,2024-02-25 11:20:23,2024-06-28 12:20:45
PM04900,O04781,1335.12,,,Paid,,973.3,2024-06-14 15:58:04,2024-09-05 13:48:20
PM04901,O02713,4939.69,Transfer,,Reversed,NGN,1149.59,2024-11-29 20:43:35,2024-10-11 22:26:39
PM04902,O03273,2337,Card,,FAILED,USD,1451.46,2024-10-29 09:44:41,2024-08-26 13:20:21
PM04903,O11500,5764.78,cash,Paystack,,,753.01,2024-11-09 18:41:16,2024-10-17 21:16:36
PM04904,O10327,4330.18,paypal,,F@iled,,1430.16,2024-12-09 21:07:34,2024-12-15 22:50:32
PM04905,O06475,432.85,Crypto,Stripe,Reversed,NGN,1495.04,2024-06-13 23:35:17,2024-09-19 01:05:06
PM04906,O10427,972.5,,,Reversed,,833.33,2024-08-26 14:22:45,2024-09-14 05:57:03
PM04907,O11488,5128.86,CASH,Flutterwave,pending,GHS,609.36,2024-03-31 12:46:05,2024-11-14 15:31:35
PM04908,O09976,6776.17,Card,,Paid,KES,779.75,2024-10-26 21:41:45,2024-06-10 00:05:53
PM04909,O05372,290.07,Crypto,,Failed,NGN,444,2024-09-23 00:04:05,2024-01-25 11:40:12
PM04910,O07128,2531.86,Paypal,,Reversed,GHS,557.65,2024-09-06 10:32:59,2024-03-09 20:10:00
PM04911,O10129,6257.7,paypal,,FAILED,NGN,701.77,2024-07-10 16:51:55,2024-09-19 01:36:31
PM04912,O08597,3956.48,Transfer,,Failed,ghs,1480.93,2024-05-27 13:09:30,2024-07-09 03:18:08
PM04913,O03568,4236.31,P@yp@l,,Pending,KES,692.81,2024-09-24 01:57:32,2024-02-01 18:17:26
PM04914,O10646,6370.66,Crypto,,REVERSED,,1448.83,2024-07-15 03:13:17,2024-06-03 08:49:11
PM04915,O11547,200.49,Transfer,Flutterwave,Paid,ngn,790.89,2024-02-03 12:16:12,2024-06-15 14:27:50
PM04916,O10805,2307.78,Paypal,Stripe,Paid,USD,948.89,2024-09-15 15:17:26,2024-02-12 09:54:44
PM04917,O11164,5206.38,CRYPTO,Stripe,Pending,kes,931.17,2024-03-23 17:23:55,2024-10-07 04:30:49
PM04918,O11362,6591.55,C@rd,Flutterwave,FAILED,KES,1093.36,2024-05-16 20:37:38,2024-03-06 20:25:41
PM04919,O08701,1981.62,CARD,,FAILED,kes,711.26,2024-08-05 19:08:48,2024-03-07 12:57:58
PM04920,O10820,2956.67,Transfer,Paystack,,NGN,530.99,2024-05-05 14:13:17,2024-04-29 16:54:52
PM04921,O03306,1911.64,Paypal,Flutterwave,Pending,USD,851.27,2024-09-11 00:53:52,2024-08-31 08:45:12
PM04922,O11522,3338.06,cash,Paystack,Pending,KES,1138.79,2024-08-07 20:54:09,2024-08-10 16:45:48
PM04923,O10631,5639.32,Paypal,Stripe,pending,kes,723.92,2024-01-14 10:46:31,2024-09-29 18:28:40
PM04924,O11444,480.11,Cash,,Reversed,USD,831.44,2024-11-15 20:19:23,2024-01-18 04:44:26
PM04925,O10289,1307.21,Crypto,Flutterwave,REVERSED,ghs,1083.92,2024-05-20 17:49:03,2024-11-20 05:35:29
PM04926,O07077,3069.64,Cash,Paystack,Pending,GHS,1130.12,2024-04-18 08:01:46,2024-07-20 02:36:22
PM04927,O03725,6471.85,CARD,,PAID,,644.14,2024-07-08 19:35:17,2024-12-30 10:39:19
PM04928,O08483,2474.61,Cash,,Failed,USD,534.84,2024-10-29 12:42:42,2024-11-09 06:28:16
PM04929,O09510,6645.82,Cash,Paystack,Reversed,USD,624.72,2024-07-03 10:17:39,2024-07-21 07:59:21
PM04930,O02427,4000.54,crypto,Stripe,,ngn,973.57,2024-02-29 08:29:27,2024-02-21 09:18:21
PM04931,O11921,6246.43,Tr@nsfer,Paystack,Failed,GHS,862.45,2024-06-10 20:25:46,2024-09-08 14:17:41
PM04932,O00786,5350.52,CASH,Stripe,Reversed,NGN,1202.95,2024-03-04 20:21:08,2024-11-05 23:44:17
PM04933,O11974,6146.49,Card,,Paid,GHS,1355.86,2024-07-03 21:08:32,2024-04-18 05:25:33
PM04934,O00374,5970.34,cash,,Paid,NGN,1065.66,2024-05-25 22:33:13,2024-08-30 22:17:24
PM04935,O05919,3208.48,CASH,Stripe,Failed,kes,1107.48,2024-10-29 07:06:42,2024-05-23 10:00:11
PM04936,O10770,6882.97,card,,Reversed,,943.49,2024-03-05 13:49:16,2024-08-25 14:47:01
PM04937,O10179,1800.21,Transfer,Paystack,Paid,,1047.59,2024-08-03 20:29:34,2024-11-22 13:13:52
PM04938,O06619,3476.42,paypal,Paystack,Reversed,USD,781.37,2024-06-30 03:46:46,2024-06-23 12:54:22
PM04939,O10601,5383.63,C@rd,Flutterwave,paid,,365.38,2024-04-12 16:44:55,2024-06-16 04:28:06
PM04940,O01015,1783.45,Crypto,Flutterwave,Pending,GHS,1433.97,2024-12-05 14:11:55,2024-05-21 10:26:11
PM04941,O10443,192.52,,,Paid,NGN,1487.72,2024-04-24 23:56:40,2024-07-20 07:20:23
PM04942,O04954,5735.31,Crypto,,FAILED,,1438.25,2024-06-30 02:26:25,2024-10-04 09:21:02
PM04943,O08128,6307,CASH,Stripe,Pending,USD,1091.68,2024-01-16 22:11:36,2024-10-17 20:50:46
PM04944,O00257,3182.65,CASH,Flutterwave,Failed,KES,730.5,2024-12-31 21:32:41,2024-07-20 18:11:18
PM04945,O06265,6798.1,Card,Paystack,Pending,ghs,1381.4,2024-01-29 22:27:19,2024-05-22 15:17:20
PM04946,O11034,5703.02,Crypto,Paystack,failed,USD,1231.82,2024-01-18 12:03:55,2024-01-22 02:41:45
PM04947,O04290,6863.2,CASH,Stripe,Reversed,GHS,624.75,2024-02-24 07:27:52,2024-09-15 09:18:29
PM04948,O08673,3946.92,Crypto,,,USD,820.52,2024-05-28 07:51:51,2024-05-27 08:29:24
PM04949,O10520,6705.61,,Flutterwave,Paid,NGN,743.15,2024-11-12 22:19:53,2024-01-04 21:42:02
PM04950,O06624,5702.44,CASH,Paystack,REVERSED,kes,584.17,2024-12-12 21:02:30,2024-09-17 05:38:34
PM04951,O11584,6424.05,paypal,Flutterwave,reversed,GHS,894.94,2024-05-21 09:25:36,2024-11-01 23:26:23
PM04952,O10890,627.31,Paypal,Paystack,P@id,,730.3,2024-06-06 15:08:43,2024-02-05 10:36:15
PM04953,O04607,5857.41,Crypto,Paystack,paid,kes,789.56,2024-02-25 12:45:57,2024-02-29 07:00:49
PM04954,O07517,2901.24,Crypto,Stripe,Reversed,GHS,1353.86,2024-09-29 11:45:24,2024-03-16 04:56:34
PM04955,O06545,2131.27,Cash,Paystack,Paid,USD,1358.98,2024-04-01 04:39:39,2024-04-01 10:01:42
PM04956,O10376,2193.83,Transfer,Paystack,,GHS,636.55,2024-07-26 09:58:28,2024-11-04 12:14:34
PM04957,O10512,4253.32,Crypto,,Reversed,KES,590.97,2024-07-23 11:43:50,2024-01-09 12:08:21
PM04958,O11134,1484.04,Crypto,,Paid,GHS,1440.39,2024-06-26 23:28:36,2024-09-05 06:51:33
PM04959,O01817,4381.06,CARD,Paystack,paid,usd,1140.25,2024-11-26 18:59:28,2024-03-29 06:06:45
PM04960,O10528,1737.1,,,reversed,NGN,857.2,2024-05-06 16:47:31,2024-06-12 03:11:08
PM04961,O10880,189.84,Card,,failed,USD,1182.4,2024-07-23 20:06:44,2024-07-03 12:42:06
PM04962,O10292,2534.04,Cash,,FAILED,GHS,1142.9,2024-04-16 11:52:59,2024-06-18 09:23:10
PM04963,O10376,5703.8,cash,Flutterwave,Failed,KES,1129.04,2024-07-08 10:51:04,2024-02-06 09:57:16
PM04964,O10151,566.69,TRANSFER,Paystack,,kes,1061.29,2024-04-27 10:31:24,2024-06-26 12:40:48
PM04965,O11382,2290.75,Cash,Paystack,Failed,usd,752.23,2024-06-30 11:45:22,2024-10-17 02:21:55
PM04966,O02367,6697.93,Cash,Paystack,Paid,GHS,535.82,2024-08-01 08:19:54,2024-08-08 09:00:33
PM04967,O07390,5534.5,,Stripe,failed,ngn,1101.96,2024-07-08 13:07:28,2024-09-02 16:21:48
PM04968,O11948,828.31,Paypal,,Paid,GHS,952.42,2024-02-22 08:33:13,2024-08-11 17:20:16
PM04969,O11594,1139,Crypto,Paystack,pending,KES,874.56,2024-09-15 12:47:18,2024-03-22 15:36:42
PM04970,O06361,5903.18,Cash,Flutterwave,failed,NGN,1455.05,2024-01-15 13:25:37,2024-10-16 07:55:25
PM04971,O10446,2834.3,card,Paystack,Paid,KES,963.17,2024-02-06 19:18:50,2024-01-28 11:25:41
PM04972,O10516,4663.79,,,Reversed,KES,822.89,2024-02-04 19:31:42,2024-02-29 12:49:25
PM04973,O01948,2901.15,,Flutterwave,PENDING,KES,1145.46,2024-09-05 21:26:08,2024-12-20 00:10:49
PM04974,O11415,3396.96,PAYPAL,Stripe,Failed,ghs,418.57,2024-11-11 21:03:22,2024-12-02 07:39:21
PM04975,O10686,4513.67,PAYPAL,,Paid,NGN,1210.04,2024-11-09 09:09:10,2024-02-14 22:39:04
PM04976,O10988,4287.26,CRYPTO,Stripe,Failed,GHS,685.5,2024-10-09 16:39:22,2024-09-04 13:43:10
PM04977,O11836,135.33,TRANSFER,Paystack,Paid,USD,319.31,2024-02-18 06:35:36,2024-07-03 17:44:33
PM04978,O11854,6867.61,cash,Stripe,Failed,,1267.85,2024-04-17 14:15:15,2024-01-08 02:21:04
PM04979,O10368,4310.92,Transfer,,Failed,usd,735.65,2024-10-02 01:09:12,2024-04-28 13:57:27
PM04980,O04310,1816.64,Card,Stripe,reversed,GHS,1052.85,2024-03-20 20:31:49,2024-05-14 05:39:17
PM04981,O10332,6973.01,Cash,Paystack,Pending,NGN,822.81,2024-01-14 23:59:05,2024-05-18 23:47:48
PM04982,O09587,1956.6,Paypal,,REVERSED,GHS,351.46,2024-02-22 13:06:56,2024-05-15 06:45:49
PM04983,O11461,1367.87,Transfer,,Failed,,355.22,2024-11-18 02:34:09,2024-07-16 13:23:54
PM04984,O02176,6645.29,CRYPTO,,Reversed,usd,934.48,2024-08-22 23:44:01,2024-05-11 15:33:10
PM04985,O04795,1844.93,P@yp@l,Paystack,Reversed,KES,706.57,2024-02-28 20:17:23,2024-05-01 18:31:31
PM04986,O09363,4883.34,Crypto,,,KES,1284.77,2024-02-04 15:02:32,2024-03-24 12:52:36
PM04987,O08058,3303.37,,Paystack,Paid,USD,644.1,2024-01-27 22:09:53,2024-05-25 16:02:28
PM04988,O10966,5027.11,Paypal,Stripe,Reversed,USD,886.1,2024-09-16 09:12:21,2024-09-23 15:04:49
PM04989,O11981,6330.26,,Flutterwave,Pending,KES,979.28,2024-04-26 11:30:41,2024-11-18 00:15:33
PM04990,O11084,261.42,Card,Paystack,Failed,GHS,1447.28,2024-08-01 05:57:08,2024-01-26 11:37:34
PM04991,O10057,1251.35,transfer,,P@id,USD,317.42,2024-01-19 03:26:06,2024-03-09 11:12:20
PM04992,O10457,885.35,Transfer,Stripe,Reversed,NGN,1432.84,2024-03-20 17:20:10,2024-04-17 23:43:13
PM04993,O10311,1978.5,crypto,Stripe,Failed,NGN,1211.09,2024-08-20 06:57:15,2024-01-07 05:47:21
PM04994,O10028,5204.67,Card,Flutterwave,Failed,,1009.64,2024-08-19 04:56:47,2024-10-03 10:29:47
PM04995,O08518,1617.37,P@yp@l,,P@id,NGN,939.43,2024-05-15 21:00:33,2024-01-22 23:51:34
PM04996,O04087,108.83,,,Pending,USD,1418.7,2024-11-15 13:36:58,2024-08-25 15:54:14
PM04997,O03114,6790.08,Paypal,,Failed,USD,1076.5,2024-06-16 14:44:05,2024-02-22 00:20:30
PM04998,O11990,714.89,TRANSFER,Flutterwave,F@iled,NGN,1381.27,2024-10-17 13:00:42,2024-06-28 02:57:52
PM04999,O00348,1668.33,CARD,Paystack,,KES,347.2,2024-12-19 02:36:16,2024-09-29 19:13:14
PM05000,O10834,5952.13,Crypto,,,KES,1341.03,2024-12-19 23:59:20,2024-06-17 12:13:17
PM05001,O02930,4351.82,P@yp@l,Stripe,paid,NGN,409.69,2024-01-07 06:28:57,2024-10-23 14:54:26
PM05002,O04611,1009.58,Transfer,Paystack,Reversed,,700.99,2024-06-23 17:08:33,2024-07-03 15:34:54
PM05003,O11372,2929.62,P@yp@l,Flutterwave,Pending,usd,395.23,2024-02-06 11:55:49,2024-12-25 02:41:56
PM05004,O10672,1399.28,Cash,,Pending,NGN,419.58,2024-03-19 05:27:42,2024-12-30 15:40:31
PM05005,O03073,802.9,CARD,,Paid,KES,471.14,2024-11-15 16:44:06,2024-04-22 12:16:12
PM05006,O01548,6738.02,Cash,Paystack,Paid,GHS,667.99,2024-11-17 20:00:25,2024-11-16 10:30:01
PM05007,O01027,4893.63,Paypal,Stripe,FAILED,ngn,666.86,2024-06-04 02:23:38,2024-04-01 20:49:44
PM05008,O10346,4883.31,Transfer,Stripe,Paid,USD,844.16,2024-05-16 02:45:14,2024-02-18 13:04:49
PM05009,O10076,3577.29,Crypto,,Failed,USD,682.01,2024-02-22 21:30:54,2024-12-08 02:27:41
PM05010,O02790,122.21,crypto,Stripe,,NGN,1015.14,2024-05-06 08:03:16,2024-08-11 04:17:24
PM05011,O10019,1923.24,,,Reversed,usd,542.21,2024-04-19 12:25:51,2024-09-13 15:21:14
PM05012,O10498,1500.18,TRANSFER,Stripe,P@id,GHS,882.8,2024-04-24 13:13:12,2024-03-27 22:15:51
PM05013,O02329,5241.24,,,failed,KES,930.53,2024-02-15 03:54:23,2024-06-15 08:13:22
PM05014,O10963,3117.97,P@yp@l,Paystack,Paid,USD,371.83,2024-06-25 11:43:57,2024-03-09 13:24:43
PM05015,O11626,5306.13,Transfer,,FAILED,NGN,1327.16,2024-01-11 21:32:56,2024-03-23 20:39:26
PM05016,O11391,4340.02,crypto,Stripe,,USD,644.97,2024-11-27 16:46:11,2024-06-25 10:31:13
PM05017,O10623,199.07,CASH,,Paid,NGN,355.5,2024-04-14 02:25:08,2024-10-16 00:49:31
PM05018,O10255,4563.3,Transfer,,reversed,ghs,458.84,2024-11-17 03:30:49,2024-12-31 09:00:17
PM05019,O08701,2918.47,CRYPTO,,PENDING,KES,757.96,2024-12-15 10:05:08,2024-03-18 17:44:56
PM05020,O10046,4038.52,Card,Flutterwave,Failed,GHS,884.53,2024-02-10 18:38:13,2024-06-03 14:17:06
PM05021,O01206,6970.35,Card,Paystack,,KES,894.45,2024-04-21 00:36:02,2024-10-30 06:44:33
PM05022,O04140,3143.45,crypto,,Reversed,GHS,1297.85,2024-10-05 03:04:38,2024-04-10 11:50:57
PM05023,O04136,1223.77,CASH,Flutterwave,Pending,GHS,427.29,2024-06-08 01:02:36,2024-05-15 12:28:33
PM05024,O07910,293.68,PAYPAL,Paystack,PAID,ngn,403.19,2024-12-02 14:43:56,2024-03-13 15:12:18
PM05025,O11357,3260.26,Card,Stripe,paid,GHS,1070.83,2024-03-14 18:03:56,2024-03-26 08:27:21
PM05026,O03967,2726.03,Card,,,,857.34,2024-08-06 20:44:12,2024-08-20 23:40:42
PM05027,O11444,1998.01,Card,Paystack,,USD,379.01,2024-03-23 05:41:12,2024-08-04 01:21:20
PM05028,O10337,1098.66,paypal,Flutterwave,,,873.69,2024-01-29 11:34:42,2024-05-28 23:45:52
PM05029,O00551,1326.48,cash,Flutterwave,FAILED,KES,484.25,2024-09-08 08:45:23,2024-10-29 22:01:23
