order_item_id,order_id,product_id,quantity,unit_price,tax,discount_amount,fulfilled_by,created_at,updated_at
OI03569,O02339,P02700,1,1012.56,410.67,67.6,Vendor,2024-10-17 10:16:58,2024-04-09 17:24:40
OI03570,O11688,P03418,1,230.72,448.38,216.51,3PL,2024-06-30 00:57:42,2024-10-29 11:29:30
OI03571,O10510,P00800,2,3286.3,199.06,45.89,Vendor,2024-07-19 14:54:30,2024-01-18 14:21:51
OI03572,O10427,P02196,1,4637.64,468.19,348.58,,2024-09-08 00:17:59,2024-06-24 01:31:54
OI03573,O01522,P04221,1,3831.54,192.56,362.38,3PL,2024-12-21 20:46:18,2024-01-21 20:38:46
OI03574,O03079,P03414,1,2892.43,261.87,334.1,,2024-08-21 18:58:48,2024-08-26 02:46:13
OI03575,O05931,P04517,1,4540.31,492.2,159.5,W@rehouse,2024-06-04 10:02:36,2024-03-03 09:44:18
OI03576,O09251,P03178,,544.75,385.3,348.96,Vendor,2024-07-31 20:58:10,2024-11-22 21:55:40
OI03577,O10572,P03923,,4176.3,259.01,83.84,Vendor,2024-06-22 18:56:16,2024-01-27 06:02:42
OI03578,O06042,P01418,0,2259.86,366.46,247.28,3PL,2024-12-18 07:57:18,2024-11-30 22:14:19
OI03579,O10947,P02432,1,810.89,162.55,232.41,3PL,2024-05-24 15:47:04,2024-06-20 22:05:53
OI03580,O07882,P00322,1,3824.73,217.94,159.17,vendor,2024-11-21 07:07:12,2024-08-01 14:30:18
OI03581,O06972,P00722,3,4549.72,481.46,172.62,3PL,2024-09-04 03:15:44,2024-10-30 16:36:53
OI03582,O11476,P01161,2,938.91,427.77,344.03,Vendor,2024-11-24 21:41:40,2024-10-31 10:14:07
OI03583,O10745,P04345,0,4523.41,109.05,262.42,,2024-04-30 23:20:33,2024-12-14 23:16:26
OI03584,O11748,P04073,3,735.37,30.45,170.3,,2024-07-05 03:27:38,2024-07-04 18:03:52
OI03585,O10276,P00683,3,977.03,67.57,106.17,VENDOR,2024-04-23 07:15:33,2024-09-25 15:16:49
OI03586,O11775,P01851,1,2336.93,107.44,203.56,,2024-02-06 23:05:27,2024-07-29 09:38:42
OI03587,O01940,P01027,2,158.49,366.69,270.39,,2024-01-17 23:15:15,2024-08-11 16:00:42
OI03588,O03467,P04146,,3907.47,331.55,188.09,,2024-12-21 03:43:31,2024-06-23 11:18:39
OI03589,O10125,P00423,0,4188.69,111.24,130.11,VENDOR,2024-04-22 02:36:50,2024-06-25 12:19:25
OI03590,O11772,P03055,,3418.02,34.21,228.48,vendor,2024-01-04 08:54:57,2024-10-06 00:37:52
OI03591,O04276,P02099,2,3046.12,111.32,411.02,Vendor,2024-06-22 01:47:32,2024-03-04 18:34:19
OI03592,O08939,P01562,2,4292.42,405.47,343.71,3PL,2024-06-22 01:20:34,2024-06-05 01:10:43
OI03593,O05199,P02777,1,2127.1,348.97,281.69,Warehouse,2024-07-25 01:37:30,2024-10-14 02:08:56
OI03594,O05772,P01205,0,3078.56,340.56,141.28,Vendor,2024-07-03 05:27:16,2024-04-13 14:15:48
OI03595,O07360,P04263,,2199.53,104.64,464.5,Vendor,2024-12-14 08:13:19,2024-04-23 01:49:02
OI03596,O05371,P04208,3,1369.47,351.28,231.58,vendor,2024-11-24 06:35:47,2024-02-17 05:01:14
OI03597,O08565,P02856,1,3056.4,189.73,444.88,vendor,2024-04-10 11:51:07,2024-07-14 20:44:06
OI03598,O04140,P01218,1,2810.37,384.05,145.22,Warehouse,2024-11-30 16:02:13,2024-10-31 10:02:28
OI03599,O10683,P02759,,849.53,108.36,31.72,3pl,2024-01-21 04:50:28,2024-09-01 03:13:33
OI03600,O10695,P02629,0,2333.66,295.67,21.14,,2024-09-28 16:57:48,2024-02-29 15:26:19
OI03601,O08151,P04220,1,1409.86,313.31,105.38,3PL,2024-05-01 11:13:52,2024-12-18 21:03:31
OI03602,O04762,P01360,1,2579.3,373.86,166.26,3PL,2024-05-11 22:55:29,2024-04-05 18:45:05
OI03603,O07602,P04655,2,4086.39,63.61,209.15,Warehouse,2024-11-07 21:50:50,2024-05-16 14:12:28
OI03604,O11228,P01056,1,2544.69,331.25,463.55,W@rehouse,2024-11-05 03:36:35,2024-07-18 18:22:26
OI03605,O02163,P01981,1,1509.7,105.56,445.26,Vendor,2024-02-29 20:05:24,2024-09-16 07:52:35
OI03606,O06209,P01281,2,2815.15,498.19,172.3,Warehouse,2024-06-13 03:54:26,2024-07-09 14:20:49
OI03607,O09482,P01228,3,3593.61,479.25,182.69,Vendor,2024-09-01 22:53:21,2024-09-09 23:21:13
OI03608,O11664,P04504,0,3295.13,74.84,276.61,3PL,2024-04-14 14:16:08,2024-08-03 21:50:48
OI03609,O09995,P00992,2,2525.59,386.24,380.82,3PL,2024-02-29 15:25:02,2024-01-24 04:41:39
OI03610,O10427,P04974,,2553.39,99.01,42.16,warehouse,2024-12-16 01:19:01,2024-12-07 10:51:43
OI03611,O04829,P04859,1,1931.22,354.03,225.63,VENDOR,2024-10-12 17:43:02,2024-04-18 04:31:13
OI03612,O11953,P03137,3,3131.81,286.87,262.6,,2024-06-29 14:44:57,2024-12-17 14:53:23
OI03613,O11180,P03316,1,616.52,159.51,231.31,,2024-12-30 05:47:26,2024-08-14 04:50:12
OI03614,O11641,P04098,3,937.03,331.18,73.72,,2024-02-25 18:58:23,2024-10-29 03:44:04
OI03615,O03318,P02974,1,4961.91,166.21,275.87,3pl,2024-06-14 13:20:59,2024-10-21 23:36:55
OI03616,O04746,P00662,1,4369.51,407.63,8.75,WAREHOUSE,2024-01-21 10:13:11,2024-05-15 22:20:15
OI03617,O10254,P02300,,3295.27,361.63,416.62,Warehouse,2024-01-07 23:33:38,2024-12-15 19:05:31
OI03618,O11390,P04028,0,2891.73,378.82,215.8,3PL,2024-11-19 10:20:10,2024-07-04 22:44:42
OI03619,O07456,P01838,3,4665.02,156.84,304.43,3pl,2024-06-09 05:46:50,2024-08-05 17:25:32
OI03620,O07524,P00403,2,789.17,4.5,391.36,3PL,2024-02-18 20:46:10,2024-09-22 23:11:30
OI03621,O10202,P01184,0,632.7,35.23,323.33,Warehouse,2024-12-08 19:06:01,2024-11-12 05:31:02
OI03622,O07171,P01263,,4025.41,354.31,243.32,Warehouse,2024-06-09 12:30:59,2024-03-22 09:06:20
OI03623,O10586,P03320,1,156.87,127.63,96.15,Vendor,2024-07-19 19:20:26,2024-02-27 06:56:57
OI03624,O10297,P04428,2,2578.54,298.92,346.68,3PL,2024-08-21 19:04:30,2024-01-25 01:40:37
OI03625,O11080,P02228,1,3508.38,180.05,241.14,vendor,2024-12-29 00:58:43,2024-08-20 18:53:27
OI03626,O11520,P02070,2,1584.63,263.3,187.4,3PL,2024-06-26 15:03:38,2024-10-17 14:05:57
OI03627,O00982,P00990,1,4569.65,468.67,40.32,W@rehouse,2024-07-02 07:44:32,2024-08-20 10:00:55
OI03628,O11775,P03535,0,17.61,63.8,294.58,Warehouse,2024-03-01 13:14:40,2024-05-12 07:22:59
OI03629,O10896,P03623,1,1905.86,63.27,453.87,Warehouse,2024-07-15 22:57:43,2024-01-02 05:47:21
OI03630,O04565,P03838,3,3155.76,255.07,33.1,3PL,2024-06-07 04:45:18,2024-02-05 17:09:40
OI03631,O11428,P01682,,2827.06,462.05,485.26,Warehouse,2024-03-29 12:18:09,2024-02-19 08:39:57
OI03632,O08593,P02561,1,2292.3,42.02,259.86,Vendor,2024-11-27 04:04:51,2024-09-17 13:54:04
OI03633,O10721,P04620,0,1957.1,428.74,402.89,Warehouse,2024-06-30 21:15:42,2024-09-16 17:42:45
OI03634,O00395,P03711,,1877.29,431,246.54,3pl,2024-03-25 01:48:23,2024-01-13 07:35:35
OI03635,O11005,P02673,1,2343.26,137.65,311.46,VENDOR,2024-03-17 19:55:28,2024-02-21 14:16:12
OI03636,O03707,P01799,0,1606.21,176.77,485.94,3pl,2024-12-16 08:26:39,2024-08-19 06:24:07
OI03637,O04022,P01117,,4139.01,135.83,457.7,3PL,2024-05-21 22:10:55,2024-02-28 15:33:21
OI03638,O08278,P01188,3,128.27,207.42,248.77,Vendor,2024-07-25 20:08:06,2024-09-14 18:01:32
OI03639,O11175,P02874,0,3408.55,357.45,233.13,Warehouse,2024-07-21 11:32:49,2024-08-14 10:08:48
OI03640,O01249,P04558,1,3308.84,303.84,24.6,3PL,2024-03-12 14:19:37,2024-11-05 18:28:20
OI03641,O11982,P02786,,2548.1,449.51,239.25,Vendor,2024-03-26 19:20:41,2024-12-04 01:29:36
OI03642,O10315,P00364,1,2125.87,336.92,222.83,VENDOR,2024-12-14 08:42:17,2024-03-06 13:54:31
OI03643,O11933,P03830,2,3284.39,205.14,228.09,3PL,2024-07-18 23:28:43,2024-05-30 19:40:26
OI03644,O09282,P04503,1,3675.27,435.5,156.82,3pl,2024-12-16 07:26:10,2024-07-17 21:51:43
OI03645,O07375,P00968,1,4432.87,318.68,216.29,3PL,2024-06-10 17:07:00,2024-10-04 02:09:21
OI03646,O02171,P03315,1,3561.86,442.64,487.52,Warehouse,2024-02-17 04:28:36,2024-07-10 08:37:47
OI03647,O11929,P02059,,2741.97,277.51,27.57,Vendor,2024-12-01 00:01:43,2024-01-25 18:54:16
OI03648,O11474,P04792,1,3982.53,407.6,169.84,,2024-08-03 01:11:13,2024-11-20 20:41:37
OI03649,O06537,P02950,0,1511.16,73.37,86.17,warehouse,2024-01-05 22:50:14,2024-02-01 13:51:26
OI03650,O10952,P04382,1,740.11,239.05,83.01,3PL,2024-06-17 12:22:46,2024-12-14 10:01:24
OI03651,O05273,P01389,3,2293.95,232.74,461.24,WAREHOUSE,2024-04-17 09:16:57,2024-06-19 13:30:03
OI03652,O11507,P00155,3,1022.82,255.36,411.38,3PL,2024-04-26 07:55:14,2024-12-11 10:58:49
OI03653,O03678,P04249,3,4361.47,344.71,288.61,Warehouse,2024-06-04 16:38:40,2024-07-15 14:53:32
OI03654,O11071,P04350,1,1376.99,176.42,36.51,,2024-05-06 11:54:31,2024-07-16 22:57:14
OI03655,O11159,P02596,2,4619.41,22.48,493.85,Vendor,2024-03-21 10:36:56,2024-12-12 09:33:50
OI03656,O10478,P03239,2,3542.34,368.64,22.44,,2024-11-06 07:40:48,2024-01-20 05:40:24
OI03657,O10711,P04980,,2296.33,115.67,349.12,W@rehouse,2024-03-17 14:48:31,2024-05-17 05:29:10
OI03658,O10360,P02859,0,212.55,245.42,102.26,W@rehouse,2024-12-05 10:58:39,2024-03-11 10:56:39
OI03659,O11577,P04570,1,3530.97,163.37,235.17,3PL,2024-06-10 03:37:47,2024-07-31 08:49:38
OI03660,O07270,P02386,1,3217.51,377.91,58.54,3PL,2024-04-13 18:41:17,2024-12-30 00:48:48
OI03661,O05035,P01361,1,4828.38,376.98,210.93,warehouse,2024-05-16 13:24:34,2024-05-03 21:55:49
OI03662,O10977,P00432,1,374.09,64.15,459.59,,2024-03-10 08:53:35,2024-03-10 01:11:00
OI03663,O03192,P02709,1,3302.65,384,442.09,VENDOR,2024-05-18 07:24:14,2024-01-24 15:42:07
OI03664,O03178,P00609,,3585.01,74.25,126.54,3PL,2024-01-28 16:03:34,2024-07-25 19:59:53
OI03665,O11561,P02748,1,3443.89,316.93,320.95,Warehouse,2024-03-23 08:15:26,2024-04-28 17:36:11
OI03666,O09036,P00689,1,787.21,315.26,218.48,3PL,2024-08-30 00:17:47,2024-12-23 03:22:44
OI03667,O10819,P04974,1,86.36,7.76,125.66,Vendor,2024-03-07 20:09:41,2024-01-22 09:16:08
OI03668,O07989,P00667,2,2087.97,101.82,90.53,3PL,2024-01-01 18:22:14,2024-06-23 20:44:39
OI03669,O11638,P00710,3,3177.25,436.62,429.22,Warehouse,2024-03-26 00:47:36,2024-05-18 01:02:40
OI03670,O10275,P03207,,519.96,128.93,343.2,W@rehouse,2024-01-01 14:23:39,2024-03-16 11:55:22
OI03671,O11939,P04149,2,269.26,490.15,462.79,3PL,2024-07-15 01:16:44,2024-09-09 07:18:20
OI03672,O10689,P01228,1,2252.43,101.08,250.29,3pl,2024-03-23 03:59:31,2024-01-02 14:08:55
OI03673,O00190,P04717,0,1474.79,333.9,51.98,3pl,2024-07-22 20:54:21,2024-01-15 17:09:03
OI03674,O11553,P00225,3,327.64,174.37,422.52,Vendor,2024-12-01 12:29:48,2024-09-25 16:32:33
OI03675,O10233,P04631,,3666.7,70.81,234.31,3pl,2024-08-13 16:15:50,2024-08-12 15:03:51
OI03676,O06569,P03327,3,1246.81,122.87,150.39,WAREHOUSE,2024-06-02 00:36:33,2024-10-11 19:48:42
OI03677,O10600,P02528,2,1050.8,52.05,296.98,Warehouse,2024-07-31 23:56:22,2024-10-30 20:44:34
OI03678,O02044,P02666,1,3670.88,187.96,373.73,W@rehouse,2024-09-18 15:09:59,2024-07-09 11:50:34
OI03679,O00922,P00107,1,4823.35,15.7,127.02,Vendor,2024-06-29 21:10:51,2024-05-28 17:53:33
OI03680,O07972,P04403,2,4291.24,242.1,306.38,3PL,2024-05-09 01:34:41,2024-01-18 12:49:26
OI03681,O10986,P00522,2,3612.86,372.22,91.9,3pl,2024-01-07 12:27:32,2024-07-25 03:00:19
OI03682,O11039,P02360,0,1714.8,203.3,105,WAREHOUSE,2024-12-11 16:10:13,2024-02-09 14:02:47
OI03683,O03426,P00094,0,3887.62,189.36,327.4,warehouse,2024-01-30 23:52:02,2024-08-22 04:55:40
OI03684,O10459,P04642,2,3459.18,19.21,108.08,WAREHOUSE,2024-12-15 17:00:57,2024-03-12 10:26:45
OI03685,O08745,P00181,2,4194.56,152.08,283.37,,2024-04-29 16:33:26,2024-01-23 19:22:16
OI03686,O11639,P04165,2,1543.29,195.15,479.94,warehouse,2024-06-14 12:56:46,2024-02-09 07:56:27
OI03687,O10110,P01260,1,972.62,492.45,118.36,3pl,2024-06-02 03:43:17,2024-08-16 19:16:57
OI03688,O11178,P03518,2,1177.6,117.86,96.77,Vendor,2024-08-06 01:05:15,2024-08-19 00:16:39
OI03689,O11195,P02049,0,4406.79,30.21,361.63,W@rehouse,2024-09-02 22:18:27,2024-04-28 01:31:59
OI03690,O10099,P01484,,3018.54,282.53,346.44,3pl,2024-09-23 18:15:50,2024-03-22 05:41:16
OI03691,O08893,P04369,1,1832.73,279.43,261.06,Warehouse,2024-05-02 15:51:58,2024-09-17 07:57:43
OI03692,O01847,P02450,0,4154.74,57.21,368.13,,2024-03-26 22:25:20,2024-11-24 10:23:35
OI03693,O10858,P04305,1,3694.4,275.38,131,3PL,2024-02-12 20:52:12,2024-05-20 12:24:50
OI03694,O07532,P01964,,4283.64,140.45,295.96,3PL,2024-08-26 11:03:43,2024-11-17 05:48:31
OI03695,O05891,P03987,2,4067.65,356.75,403.13,WAREHOUSE,2024-01-05 16:06:32,2024-07-18 01:37:30
OI03696,O07465,P02708,1,3304.1,487.09,393.11,vendor,2024-08-22 19:43:33,2024-11-20 05:58:23
OI03697,O07164,P00302,2,492.44,227.98,407.31,,2024-07-22 08:32:19,2024-07-11 06:28:31
OI03698,O11766,P04063,,2402.18,357.78,499.26,3PL,2024-02-09 19:35:54,2024-04-22 03:41:54
OI03699,O04095,P03068,2,4330.15,109.08,378.95,Warehouse,2024-07-12 19:08:00,2024-06-22 16:09:44
OI03700,O10298,P04240,,280.79,443.56,151.6,warehouse,2024-03-03 10:25:33,2024-03-27 21:40:56
OI03701,O05460,P03512,3,2945.62,306.14,293.73,Vendor,2024-10-10 16:07:26,2024-12-19 02:41:57
OI03702,O10685,P01237,,3224.55,343.26,249.47,3PL,2024-09-01 09:25:45,2024-06-22 09:00:28
OI03703,O10206,P02774,,1874.93,30.18,386.77,Vendor,2024-03-30 20:39:21,2024-05-07 09:49:46
OI03704,O07043,P00927,3,4861.73,238.49,337.3,Vendor,2024-11-19 23:22:51,2024-12-10 04:54:14
OI03705,O11767,P00094,2,4158.4,469.4,222.69,vendor,2024-08-01 06:32:43,2024-08-21 15:15:27
OI03706,O02415,P03426,1,1042.14,440.45,147.45,,2024-11-10 13:27:26,2024-11-28 06:03:54
OI03707,O02444,P00883,2,3786.39,390.33,365.47,Vendor,2024-09-27 21:39:17,2024-03-18 23:27:22
OI03708,O11730,P01272,1,4394.32,261.68,149.6,3PL,2024-07-30 22:52:42,2024-06-11 05:04:58
OI03709,O09213,P00429,1,1654,349.45,69.62,VENDOR,2024-08-21 13:06:31,2024-11-18 12:41:48
OI03710,O11047,P04414,1,516.33,254.73,254.49,Warehouse,2024-11-07 01:05:08,2024-06-30 23:05:07
OI03711,O10167,P01334,1,4807.38,292.09,223.34,,2024-09-14 11:28:28,2024-01-01 12:34:36
OI03712,O10024,P02436,,2055.29,192.29,279.15,WAREHOUSE,2024-01-16 09:05:24,2024-08-05 01:17:47
OI03713,O04255,P04712,1,3937.06,305.41,69.57,3PL,2024-09-10 14:52:20,2024-06-26 09:51:00
OI03714,O05028,P02536,3,4266.33,215.66,337.88,VENDOR,2024-03-19 18:31:59,2024-03-29 17:53:18
OI03715,O10190,P03513,3,1103.15,411.77,344.53,3PL,2024-02-02 21:35:56,2024-06-02 17:28:26
OI03716,O11832,P01824,3,4518.71,349.88,36.3,3PL,2024-09-12 07:51:02,2024-08-24 12:01:11
OI03717,O11646,P03860,0,1384.2,88.99,408.51,Vendor,2024-08-18 08:39:47,2024-07-23 02:52:16
OI03718,O01166,P02974,2,43.73,483.74,96.81,Vendor,2024-06-02 21:12:46,2024-02-17 23:21:41
OI03719,O08198,P00230,1,3899.93,169.86,303.88,Warehouse,2024-10-09 06:41:58,2024-07-03 23:17:32
OI03720,O11747,P01554,0,905.87,40.79,182.38,VENDOR,2024-04-07 00:04:05,2024-03-21 02:47:15
OI03721,O00654,P03916,3,3930.44,357.54,201.98,3PL,2024-12-29 03:04:08,2024-05-08 13:49:27
OI03722,O02150,P00552,1,3489.83,431.28,445.58,VENDOR,2024-07-20 02:57:19,2024-12-24 11:29:16
OI03723,O05786,P04622,1,217.38,466.77,450.22,Vendor,2024-05-16 06:44:12,2024-05-13 00:04:21
OI03724,O10141,P03407,0,3714.65,491.87,423.07,Warehouse,2024-11-17 17:51:28,2024-08-03 04:28:17
OI03725,O11629,P04420,1,4612.06,199.07,146.82,,2024-05-22 20:42:36,2024-02-11 05:44:23
OI03726,O04893,P00218,0,4412.93,341.92,57.5,WAREHOUSE,2024-12-17 00:33:54,2024-11-10 09:36:40
OI03727,O10940,P04502,3,3156.56,475.45,285.05,W@rehouse,2024-05-17 03:20:21,2024-09-22 08:30:03
OI03728,O11640,P03170,1,153.12,38.72,108.81,warehouse,2024-04-30 19:56:39,2024-01-19 01:07:42
OI03729,O01765,P02015,1,1122.15,429.09,11.45,Vendor,2024-10-07 10:09:33,2024-01-27 04:37:27
OI03730,O11190,P04980,2,1179.01,65.41,148.81,W@rehouse,2024-06-19 20:17:47,2024-02-05 06:28:27
OI03731,O07432,P04513,3,3812.91,86.78,316.16,vendor,2024-09-28 20:38:29,2024-04-02 13:28:46
OI03732,O06770,P00513,0,2428.86,337.37,384.71,WAREHOUSE,2024-06-20 22:41:07,2024-04-06 10:56:51
OI03733,O05711,P00761,,4413.84,52.9,232.4,WAREHOUSE,2024-07-18 11:29:28,2024-01-19 13:43:20
OI03734,O10531,P00853,1,3558.38,44.34,195.83,Warehouse,2024-05-08 17:23:34,2024-11-26 09:47:42
OI03735,O10192,P02490,0,3600.04,228.11,449.73,WAREHOUSE,2024-01-03 08:34:18,2024-04-29 13:11:54
OI03736,O08064,P03056,3,1271.08,105.14,391.59,3PL,2024-08-20 23:28:13,2024-04-20 18:27:14
OI03737,O05975,P02332,3,4805.93,459.12,264.59,3PL,2024-09-12 17:08:21,2024-03-31 20:24:18
OI03738,O11915,P04672,0,180.65,61.3,79.23,3pl,2024-05-10 23:53:20,2024-06-09 09:50:49
OI03739,O11462,P03957,0,4323.05,119.6,470.54,Vendor,2024-06-21 20:53:14,2024-03-30 07:29:06
OI03740,O11210,P02834,2,4843.57,400.74,487.46,,2024-05-19 02:08:47,2024-09-10 10:04:57
OI03741,O11766,P03144,1,1275.98,470.49,57.94,Warehouse,2024-08-09 08:17:44,2024-03-29 03:18:11
OI03742,O11258,P03739,1,3607.6,11.27,297.37,Vendor,2024-09-21 03:36:08,2024-01-18 11:22:04
OI03743,O10564,P01213,,3822.47,122.63,420.46,WAREHOUSE,2024-11-26 14:38:31,2024-12-27 03:19:56
OI03744,O11845,P03881,1,384.92,428.14,116.73,,2024-05-27 00:20:59,2024-12-08 15:57:52
OI03745,O10649,P04571,1,3334.03,50.08,301.67,3PL,2024-12-12 02:21:38,2024-03-13 02:12:34
OI03746,O10002,P01974,,4485.78,335.54,341.23,,2024-06-20 04:57:49,2024-12-20 06:02:41
OI03747,O10806,P03211,3,2366.95,35.51,163.07,,2024-04-29 11:21:46,2024-01-13 17:09:34
OI03748,O01357,P01574,2,3331.96,104.64,202.64,Vendor,2024-09-25 18:38:12,2024-01-23 17:35:09
OI03749,O02734,P03634,1,4850.77,393.08,439.94,Vendor,2024-11-27 09:23:27,2024-10-27 16:55:40
OI03750,O05329,P02392,0,1346.57,218.8,464.83,VENDOR,2024-04-09 08:06:49,2024-09-02 11:04:28
OI03751,O00819,P01589,,246,150.05,89.08,Warehouse,2024-08-21 06:43:20,2024-05-22 14:13:19
OI03752,O06994,P02818,1,461.52,34.93,39.31,,2024-04-14 14:49:59,2024-02-02 21:31:49
OI03753,O10870,P00309,2,3549.18,43.15,137.8,vendor,2024-04-09 23:51:17,2024-11-11 13:35:55
OI03754,O11502,P00372,1,3557.48,316.86,64.8,Vendor,2024-12-11 05:31:02,2024-02-01 05:42:09
OI03755,O10386,P01091,2,1720.01,465.02,335.06,3PL,2024-06-19 05:32:56,2024-07-03 11:34:11
OI03756,O09595,P03261,1,2607.53,272.07,401.29,Vendor,2024-10-25 18:23:55,2024-06-16 08:52:08
OI03757,O10910,P04969,1,3432.45,273.13,213.76,Warehouse,2024-05-08 12:51:25,2024-11-01 13:36:08
OI03758,O09136,P02490,2,754.68,381.17,466.13,Vendor,2024-07-19 03:43:11,2024-04-01 00:38:05
OI03759,O08847,P03586,2,1313.66,60.57,448.28,WAREHOUSE,2024-11-05 06:54:52,2024-03-19 20:37:10
OI03760,O10812,P04703,3,1289.17,234.68,346.29,Warehouse,2024-06-17 04:50:31,2024-08-05 00:29:20
OI03761,O11177,P03731,1,4110.29,443.14,459.53,3PL,2024-12-05 21:22:49,2024-02-14 01:12:06
OI03762,O06884,P02129,2,4561.41,324.05,384.97,Vendor,2024-10-01 19:41:07,2024-04-22 18:23:27
OI03763,O00172,P03380,1,1510.57,216.6,215.72,W@rehouse,2024-09-02 05:33:29,2024-03-20 09:39:30
OI03764,O10438,P01484,1,2686.05,47.84,308.41,3PL,2024-08-21 21:14:05,2024-06-27 22:31:20
OI03765,O06141,P01769,1,2910.52,238.67,61.52,WAREHOUSE,2024-01-12 22:37:53,2024-04-25 09:47:34
OI03766,O07854,P04218,0,4335.51,489.97,441.36,WAREHOUSE,2024-02-07 09:04:57,2024-09-03 15:34:22
OI03767,O10224,P02188,2,4347.64,340.96,317,,2024-07-25 16:56:36,2024-04-10 17:17:15
OI03768,O02116,P02392,,182.93,14.34,119.03,warehouse,2024-11-14 10:03:03,2024-11-11 05:52:04
OI03769,O10358,P00918,1,4875.58,41.43,244.19,,2024-04-12 22:44:00,2024-07-11 17:35:06
OI03770,O11267,P00470,1,4858.54,38.88,206.24,warehouse,2024-12-07 14:31:46,2024-04-06 09:12:05
OI03771,O05927,P03890,1,4163.79,148.38,74.2,W@rehouse,2024-03-06 04:24:59,2024-05-02 23:11:38
OI03772,O09205,P00793,0,4586.13,348.27,117.76,Vendor,2024-09-17 11:16:37,2024-08-16 07:16:49
OI03773,O03954,P03341,,102.44,309.62,101.81,Vendor,2024-05-09 06:44:59,2024-04-07 07:11:30
OI03774,O11240,P04572,0,600.62,158.21,34.53,3pl,2024-10-25 08:11:12,2024-07-01 14:45:30
OI03775,O10052,P02708,2,4837.51,348.47,148.59,Vendor,2024-08-20 16:57:54,2024-06-20 18:02:45
OI03776,O10896,P00440,1,3376.09,339.01,376.68,3PL,2024-03-03 07:24:33,2024-09-01 05:46:10
OI03777,O11211,P02755,0,2364.04,267.08,334.07,,2024-10-30 08:49:32,2024-02-29 10:30:01
OI03778,O04170,P01745,3,1245.75,281.03,15.09,vendor,2024-07-14 01:20:34,2024-03-30 19:52:29
OI03779,O09196,P03236,0,1790.88,208.56,490.58,WAREHOUSE,2024-08-18 21:37:55,2024-06-14 17:34:08
OI03780,O05187,P02943,1,1328.75,217.23,237.6,3PL,2024-03-21 00:28:42,2024-10-19 07:26:54
OI03781,O02663,P00482,1,1691.41,376.02,299.59,Warehouse,2024-09-09 14:42:42,2024-11-18 17:24:54
OI03782,O10003,P02456,2,1489.77,370.42,490.59,Vendor,2024-10-17 00:47:51,2024-10-28 20:20:35
OI03783,O00089,P02767,,4125.75,80.42,5.63,Warehouse,2024-02-17 05:07:52,2024-11-30 15:29:13
OI03784,O09965,P03432,3,1353.16,269.25,356.77,3PL,2024-10-09 01:52:21,2024-01-09 00:18:04
OI03785,O11661,P00741,3,47.85,224.7,54.11,3PL,2024-04-27 20:28:52,2024-06-30 03:44:34
OI03786,O11958,P03529,2,1439.97,239.29,261.39,3PL,2024-08-14 17:18:37,2024-11-02 06:37:41
OI03787,O10779,P00730,1,1910.62,277.67,5.57,3PL,2024-04-21 22:35:48,2024-02-03 18:22:05
OI03788,O02391,P04773,1,353.99,18.41,297.2,Warehouse,2024-12-02 21:58:13,2024-09-07 02:23:01
OI03789,O00103,P04242,1,3099.18,213.28,185.22,Warehouse,2024-10-05 11:16:52,2024-09-08 17:59:38
OI03790,O03318,P02810,3,4708.51,348.27,200.7,3PL,2024-12-05 06:00:02,2024-02-19 07:30:59
OI03791,O11765,P03177,,923.82,492.51,207.3,Vendor,2024-01-13 00:59:42,2024-12-04 20:27:26
OI03792,O11374,P03772,,746.74,267.45,142.8,Warehouse,2024-07-20 06:44:58,2024-08-11 06:26:37
OI03793,O10795,P02132,1,2030.08,453.18,249.84,3PL,2024-10-23 18:20:46,2024-06-11 21:03:49
OI03794,O10013,P00956,,4552.73,45.87,271.41,Warehouse,2024-08-26 04:31:52,2024-02-14 16:05:35
OI03795,O11352,P03332,1,1261.75,154.55,63.83,W@rehouse,2024-10-31 14:18:21,2024-03-27 00:14:53
OI03796,O11330,P00703,3,2379.06,321.57,181.8,Warehouse,2024-12-25 19:39:41,2024-05-28 11:04:04
OI03797,O00932,P01491,1,3492.79,293.93,58.79,3PL,2024-06-21 14:22:19,2024-08-03 22:02:53
OI03798,O02500,P01820,1,4660.77,171.09,249.79,Vendor,2024-03-04 19:40:01,2024-06-12 05:39:49
OI03799,O11858,P02265,1,3457.51,378.85,202.08,3PL,2024-04-14 10:41:54,2024-04-10 02:38:51
OI03800,O01448,P01717,,1225.27,27.42,365.77,Warehouse,2024-07-19 11:08:13,2024-07-02 20:15:59
OI03801,O02068,P01524,1,975.09,438.77,495.75,warehouse,2024-03-09 12:04:49,2024-07-25 09:01:47
OI03802,O11365,P00375,0,4346.32,451.1,149.98,WAREHOUSE,2024-03-13 07:10:20,2024-05-05 22:44:05
OI03803,O04932,P04576,,4158.51,53.23,146.95,Vendor,2024-03-14 03:47:20,2024-02-29 04:38:53
OI03804,O04731,P01666,1,4301.23,430.32,397.34,W@rehouse,2024-09-30 02:19:38,2024-12-11 20:10:20
OI03805,O08727,P04094,0,1622.01,20.83,419.85,Vendor,2024-09-13 03:19:45,2024-01-15 16:28:46
OI03806,O01217,P01721,0,740.32,475.86,448.93,Vendor,2024-10-30 11:56:42,2024-04-11 21:16:10
